step,epoch,train_loss,train_ce,train_ppl,train_bpc,val_loss,val_ppl,val_bpc,grad_norm_total,grad_norm_mu,grad_norm_sigma,grad_norm_phi,lr_current,tokens_per_sec,step_time,beta_loss
1000,0.00020540869860648684,6.916248321533203,6.916248321533203,1008.5292107571478,9.978037155032569,,,,0.4252214568563186,0.0,0.0,0.0,0.0,102376.50278885728,0.015003442764282227,0
2000,0.0004108173972129737,6.910219669342041,6.910219669342041,1002.4674294658287,9.969339648413136,,,,0.4881141243832559,0.0,0.0,0.0,0.0,95974.0632532364,0.016004323959350586,0
3000,0.0006162260958194605,6.729084491729736,6.729084491729736,836.3812014314431,9.708016825941321,,,,0.48674440207953096,0.0,0.0,0.0,0.0,102374.875957413,0.015003681182861328,0
4000,0.0008216347944259473,6.7562642097473145,6.7562642097473145,859.4255575664959,9.747228870338041,,,,0.4905567890072234,0.0,0.0,0.0,0.0,95975.49301313946,0.016004085540771484,0
5000,0.0010270434930324342,6.513316631317139,6.513316631317139,674.0583172756373,9.396729603740845,,,,0.48943415714994193,0.0,0.0,0.0,0.0,102381.3835934272,0.015002727508544922,0
6000,0.001232452191638921,6.274857044219971,6.274857044219971,531.0504595987077,9.052705139983331,,,,0.5231931240275658,0.0,0.0,0.0,0.0,102378.12967200611,0.015003204345703125,0
7000,0.001437860890245408,6.367393970489502,6.367393970489502,582.5377385138515,9.186207704611492,,,,0.4805812525319434,0.0,0.0,0.0,0.0,102376.50278885728,0.015003442764282227,0
8000,0.0016432695888518947,6.220787525177002,6.220787525177002,503.09927940018775,8.974699312996789,,,,0.4981431337155058,0.0,0.0,0.0,0.0,102374.875957413,0.015003681182861328,0
9000,0.0018486782874583816,6.289098739624023,6.289098739624023,538.667630455904,9.073251563316608,,,,0.4821331958928092,0.0,0.0,0.0,0.0,95978.35266074727,0.01600360870361328,0
10000,0.0020540869860648683,6.3001179695129395,6.3001179695129395,544.6361567984269,9.089148951631763,,,,0.48523639897187343,0.0,0.0,0.0,0.0,102376.50278885728,0.015003442764282227,0
11000,0.0022594956846713555,6.3102006912231445,6.3102006912231445,550.155349083413,9.10369524424174,,,,0.49210586097880166,0.0,0.0,0.0,0.0,102374.875957413,0.015003681182861328,0
12000,0.002464904383277842,6.17466402053833,6.17466402053833,480.42158501664113,8.908157161586157,,,,0.4908506492150287,0.0,0.0,0.0,0.0,102373.24917767078,0.01500391960144043,0
13000,0.002670313081884329,6.343532562255859,6.343532562255859,568.8020953304313,9.151782969284188,,,,0.4883408781968922,0.0,0.0,0.0,0.0,102374.875957413,0.015003681182861328,0
14000,0.002875721780490816,6.163327693939209,6.163327693939209,475.0061227441304,8.891802299419709,,,,0.45209770965000495,0.0,0.0,0.0,0.0,95978.35266074727,0.01600360870361328,0
15000,0.0030811304790973027,6.242365837097168,6.242365837097168,514.0732870481927,9.005830236594766,,,,0.47677315377732005,0.0,0.0,0.0,0.0,102371.62244962816,0.015004158020019531,0
16000,0.0032865391777037894,6.035147190093994,6.035147190093994,417.8603100104027,8.706876922183568,,,,0.4508587018331977,0.0,0.0,0.0,0.0,102374.875957413,0.015003681182861328,0
17000,0.0034919478763102765,6.182746887207031,6.182746887207031,484.32050462955505,8.919818273245259,,,,0.48353561222019814,0.0,0.0,0.0,0.0,95976.92281564247,0.016003847122192383,0
18000,0.0036973565749167632,6.413317680358887,6.413317680358887,609.9138272340832,9.252461613099277,,,,0.4501322549433619,0.0,0.0,0.0,0.0,102374.875957413,0.015003681182861328,0
19000,0.00390276527352325,6.364930629730225,6.364930629730225,581.1045155417739,9.182653855114062,,,,0.47108387411565705,0.0,0.0,0.0,0.0,102376.50278885728,0.015003442764282227,0
20000,0.004108173972129737,6.371800422668457,6.371800422668457,585.1103270325685,9.192564871317984,,,,0.47800029577043823,0.0,0.0,0.0,0.0,95976.92281564247,0.016003847122192383,0
21000,0.004313582670736224,6.077447891235352,6.077447891235352,435.9152707123591,8.76790393394633,,,,0.4778196417491566,0.0,0.0,0.0,0.0,102374.875957413,0.015003681182861328,0
22000,0.004518991369342711,6.075718402862549,6.075718402862549,435.1620118840854,8.765408809647612,,,,0.47222428098352953,0.0,0.0,0.0,0.0,102374.875957413,0.015003681182861328,0
23000,0.004724400067949198,5.695741176605225,5.695741176605225,297.59728400952883,8.217217549675427,,,,0.47972643360480344,0.0,0.0,0.0,0.0,102376.50278885728,0.015003442764282227,0
24000,0.004929808766555684,6.164850234985352,6.164850234985352,475.72988990596764,8.893998861836527,,,,0.4486887592645381,0.0,0.0,0.0,0.0,102379.75660686192,0.015002965927124023,0
25000,0.005135217465162171,6.155515193939209,6.155515193939209,471.30959577017325,8.880531244412763,5.7284516334533695,307.4928283691406,8.264408763555458,0.45678033773124854,0.0,0.0,0.0,0.0,102374.875957413,0.015003681182861328,0
26000,0.005340626163768658,6.158278465270996,6.158278465270996,472.6137531050062,8.884517802259763,,,,0.4366113845640845,0.0,0.0,0.0,0.0,102373.24917767078,0.01500391960144043,0
27000,0.005546034862375145,6.231253623962402,6.231253623962402,508.3924170911384,8.98979870181194,,,,0.4722109181289268,0.0,0.0,0.0,0.0,102374.875957413,0.015003681182861328,0
28000,0.005751443560981632,6.315217971801758,6.315217971801758,552.9225689859691,9.110933650051253,,,,0.46693361555199847,0.0,0.0,0.0,0.0,95976.92281564247,0.016003847122192383,0
29000,0.005956852259588119,5.933652400970459,5.933652400970459,377.53089295022386,8.560450893238972,,,,0.4722619027727192,0.0,0.0,0.0,0.0,102374.875957413,0.015003681182861328,0
30000,0.006162260958194605,6.239498138427734,6.239498138427734,512.6011915389385,9.001693021945611,,,,0.4605450189492696,0.0,0.0,0.0,0.0,102379.75660686192,0.015002965927124023,0
31000,0.006367669656801092,6.050412654876709,6.050412654876709,424.28807846969715,8.728900332522455,,,,0.4625342704329116,0.0,0.0,0.0,0.0,95975.49301313946,0.016004085540771484,0
32000,0.006573078355407579,6.171184062957764,6.171184062957764,478.75264388641756,8.90313664404217,,,,0.4620914928090327,0.0,0.0,0.0,0.0,102374.875957413,0.015003681182861328,0
33000,0.006778487054014066,6.258544921875,6.258544921875,522.4581692983742,9.029171721969867,,,,0.43685281846382823,0.0,0.0,0.0,0.0,95971.20386122243,0.01600480079650879,0
34000,0.006983895752620553,6.16538667678833,6.16538667678833,475.98515976843066,8.89477278376541,,,,0.4516041396596552,0.0,0.0,0.0,0.0,109686.74459862092,0.014003515243530273,0
35000,0.00718930445122704,6.082413196563721,6.082413196563721,438.0851056171815,8.775067355320068,,,,0.43189278951679855,0.0,0.0,0.0,0.0,102373.24917767078,0.01500391960144043,0
36000,0.0073947131498335265,5.981184959411621,5.981184959411621,395.9092266756012,8.629025879582802,,,,0.4491495321218889,0.0,0.0,0.0,0.0,102374.875957413,0.015003681182861328,0
37000,0.007600121848440013,6.187121391296387,6.187121391296387,486.4438074700854,8.926129348601322,,,,0.44391374943321404,0.0,0.0,0.0,0.0,95976.92281564247,0.016003847122192383,0
38000,0.0078055305470465,5.851742267608643,5.851742267608643,347.8398830130092,8.442279550039327,,,,0.445146481199292,0.0,0.0,0.0,0.0,102374.875957413,0.015003681182861328,0
39000,0.008010939245652987,5.993001461029053,5.993001461029053,400.6152382314249,8.646073487866927,,,,0.4968825677532363,0.0,0.0,0.0,0.0,95979.78254845583,0.01600337028503418,0
40000,0.008216347944259473,6.064254283905029,6.064254283905029,430.2017496576741,8.748869582079438,,,,0.4638679537928782,0.0,0.0,0.0,0.0,102379.75660686192,0.015002965927124023,0
41000,0.00842175664286596,5.935919761657715,5.935919761657715,378.3878628178831,8.563722003258382,,,,0.48499024991056816,0.0,0.0,0.0,0.0,102379.75660686192,0.015002965927124023,0
42000,0.008627165341472448,5.847420692443848,5.847420692443848,346.33991027019,8.436044834980247,,,,0.4632390811148601,0.0,0.0,0.0,0.0,102376.50278885728,0.015003442764282227,0
43000,0.008832574040078934,5.956122398376465,5.956122398376465,386.11003684098625,8.592868247065406,,,,0.45534720223169195,0.0,0.0,0.0,0.0,109692.34734046175,0.014002799987792969,0
44000,0.009037982738685422,5.754903316497803,5.754903316497803,315.73501968099055,8.30257047550683,,,,0.4724040100249749,0.0,0.0,0.0,0.0,102374.875957413,0.015003681182861328,0
45000,0.009243391437291908,5.912087917327881,5.912087917327881,369.4767876083356,8.529339919628494,,,,0.4722168579643435,0.0,0.0,0.0,0.0,102376.50278885728,0.015003442764282227,0
46000,0.009448800135898395,6.186672210693359,6.186672210693359,486.2253554131933,8.92548131797287,,,,0.4607999666645611,0.0,0.0,0.0,0.0,102374.875957413,0.015003681182861328,0
47000,0.009654208834504881,5.837954044342041,5.837954044342041,343.0767024063038,8.42238734870993,,,,0.4627168744755249,0.0,0.0,0.0,0.0,95976.92281564247,0.016003847122192383,0
48000,0.009859617533111369,5.864988803863525,5.864988803863525,352.47820969147654,8.461390262203201,,,,0.44990271903656587,0.0,0.0,0.0,0.0,102376.50278885728,0.015003442764282227,0
49000,0.010065026231717856,6.197166919708252,6.197166919708252,491.3550191166595,8.940621982624227,,,,0.44009189344446586,0.0,0.0,0.0,0.0,102374.875957413,0.015003681182861328,0
50000,0.010270434930324342,5.961482048034668,5.961482048034668,388.18500695730387,8.600600587048197,5.569163799285889,262.2147521972656,8.03460499512809,0.4712245853184034,0.0,0.0,0.0,0.0,102376.50278885728,0.015003442764282227,0
51000,0.01047584362893083,6.024714946746826,6.024714946746826,413.5237489310248,8.691826376441261,,,,0.4232220251290811,0.0,0.0,0.0,0.0,102376.50278885728,0.015003442764282227,0
52000,0.010681252327537315,6.110229015350342,6.110229015350342,450.44186145683835,8.815197099141793,,,,0.4295241799465252,0.0,0.0,0.0,0.0,95975.49301313946,0.016004085540771484,0
53000,0.010886661026143803,6.029912948608398,6.029912948608398,415.6788423852556,8.699325507949483,,,,0.4602169128450202,0.0,0.0,0.0,0.0,102374.875957413,0.015003681182861328,0
54000,0.01109206972475029,5.977837562561035,5.977837562561035,394.58617699867483,8.624196606746574,,,,0.4682110461483777,0.0,0.0,0.0,0.0,109690.47969625253,0.01400303840637207,0
55000,0.011297478423356776,5.759643077850342,5.759643077850342,317.2350804817426,8.309408505705134,,,,0.46109669957200106,0.0,0.0,0.0,0.0,102376.50278885728,0.015003442764282227,0
56000,0.011502887121963264,6.2773637771606445,6.2773637771606445,532.3833311575166,9.056321591165673,,,,0.45847958074015066,0.0,0.0,0.0,0.0,102374.875957413,0.015003681182861328,0
57000,0.01170829582056975,5.854610919952393,5.854610919952393,348.8391472943163,8.446418140549689,,,,0.461872309611984,0.0,0.0,0.0,0.0,102378.12967200611,0.015003204345703125,0
58000,0.011913704519176237,6.231416702270508,6.231416702270508,508.47533162696857,8.99003397407832,,,,0.4329248696377506,0.0,0.0,0.0,0.0,102376.50278885728,0.015003442764282227,0
59000,0.012119113217782723,6.159670352935791,6.159670352935791,473.2720363800736,8.886525871691237,,,,0.4411642936079157,0.0,0.0,0.0,0.0,102376.50278885728,0.015003442764282227,0
60000,0.01232452191638921,5.856807231903076,5.856807231903076,349.60614886141815,8.449586748909185,,,,0.4452091539477692,0.0,0.0,0.0,0.0,95975.49301313946,0.016004085540771484,0
61000,0.012529930614995698,6.100514888763428,6.100514888763428,446.08739634933863,8.801182576888284,,,,0.4438049433318369,0.0,0.0,0.0,0.0,102379.75660686192,0.015002965927124023,0
62000,0.012735339313602184,6.0666327476501465,6.0666327476501465,431.22618673259745,8.752300979929453,,,,0.4298361771705045,0.0,0.0,0.0,0.0,95981.21247877,0.016003131866455078,0
63000,0.012940748012208672,5.977357387542725,5.977357387542725,394.39675205611167,8.6235038606289,,,,0.45893713952761134,0.0,0.0,0.0,0.0,95974.0632532364,0.016004323959350586,0
