step,timestamp,train_loss_total,train_loss_ce,train_loss_belief_align,train_loss_self_consistency,train_loss_model_align,val_loss,val_ce,train_ppl,train_bpc,val_ppl,val_bpc,beta_mean,beta_std,kl_mean,kl_std,attention_entropy,attention_concentration,rg_modularity,rg_effective_rank,rg_n_clusters,rg_kl_within_mean,rg_kl_within_std,rg_kl_between_mean,rg_kl_between_std,rg_beta_entropy,rg_dynamic_n_iterations,rg_dynamic_modularity_init,rg_dynamic_modularity_final,rg_dynamic_modularity_change,rg_dynamic_rank_init,rg_dynamic_rank_final,rg_dynamic_rank_change,mu_lr,sigma_lr,phi_lr,ffn_lr,grad_norm_total,grad_norm_mu,grad_norm_ffn,step_time,tokens_per_sec
50,1769311596.3854244,168.2041015625,9.921568870544434,142.4232177734375,15.859313011169434,0.0,,,20364.91549483234,14.313798207372768,,,0.007812505587935448,0,4.501193046569824,0,3.5479321479797363,0.13286161422729492,,,,,,,,,,,,,,,,0.005,0,0.005,0.005,224.04773823278555,219.1895751953125,19.238864914237993,0.36734437942504883,2090.681232695161
100,1769311614.0522516,38.956119537353516,8.008147239685059,28.746631622314453,2.201338768005371,0.0,,,3005.3437697728345,11.553314309402275,,,0.007812505587935448,0,1.0024516582489014,0,3.7853171825408936,0.07224702835083008,,,,,,,,,,,,,,,,0.01,0,0.01,0.01,47.25591710159995,44.94051742553711,0.04343945641006746,0.37511682510375977,2047.3621778696975
150,1769311631.712506,22.218225479125977,7.525660037994385,13.966200828552246,0.7263648509979248,0.0,,,1855.037217150877,10.857232416230747,,,0.007812505587935448,0,1.0430659055709839,0,3.7865493297576904,0.06959190219640732,,,,,,,,,,,,,,,,0.009999993741512298,0,0.009999993741512298,0.009999993741512298,28.49776369748228,27.344606399536133,0.0071234051138201575,0.35948681831359863,2136.3787512509975
200,1769311649.442952,18.18090057373047,7.553213596343994,10.14872932434082,0.4789578914642334,0.0,,,1906.8607764303642,10.896983798220573,,,0.007812505587935448,0,0.9635108113288879,0,3.7890260219573975,0.06845272332429886,,,,,,,,,,,,,,,,0.009999975264072418,0,0.009999975264072418,0.009999975264072418,15.917277199913313,15.116667747497559,0.04218847304582732,0.3907461166381836,1965.4705889531322
250,1769311667.1433501,17.551902770996094,7.716358661651611,9.401190757751465,0.4343523383140564,0.0,,,2244.770710721785,11.132352374885379,,,0.007812505587935448,0,1.0744056701660156,0,3.7868564128875732,0.06888395547866821,,,,,,,,,,,,,,,,0.009999944269657135,0,0.009999944269657135,0.009999944269657135,17.173423907089767,15.805071830749512,0.25014105439186096,0.35948729515075684,2136.375917479717
300,1769311684.8031657,16.11224365234375,7.374942779541016,8.354960441589355,0.3823409080505371,0.0,,,1595.5005326142345,10.639793374883691,,,0.007812505587935448,0,1.0695549249649048,0,3.784383773803711,0.06880157440900803,,,,,,,,,,,,,,,,0.009999901056289673,0,0.009999901056289673,0.009999901056289673,10.702705271523566,9.329817771911621,0.24143882095813765,0.35948753356933594,2136.3745005968963
350,1769311702.4603512,14.907504081726074,7.259889125823975,7.304958343505859,0.3426557183265686,0.0,,,1422.0988544211566,10.47380603922996,,,0.007812505587935448,0,1.150185465812683,0,3.784034252166748,0.06881915032863617,,,,,,,,,,,,,,,,0.009999845623970032,0,0.009999845623970032,0.009999845623970032,12.577080668826067,9.802657127380371,0.13021396100521135,0.35948729515075684,2136.375917479717
400,1769311720.143214,16.313079833984375,7.335407257080078,8.584918975830078,0.392753005027771,0.0,,,1533.652243508521,10.582755672690343,,,0.007812505587935448,0,1.201542615890503,0,3.781527280807495,0.0697476714849472,,,,,,,,,,,,,,,,0.009999777376651765,0,0.009999777376651765,0.009999777376651765,29.584916818395136,10.0493745803833,0.037279315292835395,0.35948753356933594,2136.3745005968963
450,1769311737.7937138,13.789459228515625,7.129436492919922,6.298347473144531,0.361675500869751,0.0,,,1248.1734141473528,10.285602672668375,,,0.007812505587935448,0,1.055773138999939,0,3.784322500228882,0.06833931803703308,,,,,,,,,,,,,,,,0.009999697208404542,0,0.009999697208404542,0.009999697208404542,10.869000186506439,9.25094223022461,0.26658725738525413,0.36519336700439453,2102.9954796269844
500,1769311755.4855974,15.523538589477539,7.37157678604126,7.510355472564697,0.6416059732437134,0.0,,,1590.1391165005223,10.634937272753929,,,0.007812505587935448,0,1.0083129405975342,0,3.7857484817504883,0.06844671070575714,,,,,,,,,,,,,,,,0.009999604523181915,0,0.009999604523181915,0.009999604523181915,12.340849428992925,6.8301167488098145,0.010831321589649084,0.3676290512084961,2089.0623237618906
