step,timestamp,train_loss_total,train_loss_ce,train_loss_belief_align,train_loss_self_consistency,train_loss_model_align,val_loss,val_ce,train_ppl,train_bpc,val_ppl,val_bpc,beta_mean,beta_std,kl_mean,kl_std,attention_entropy,attention_concentration,rg_modularity,rg_effective_rank,rg_n_clusters,rg_kl_within_mean,rg_kl_within_std,rg_kl_between_mean,rg_kl_between_std,rg_beta_entropy,mu_lr,sigma_lr,phi_lr,ffn_lr,grad_norm_total,grad_norm_mu,grad_norm_ffn,step_time,tokens_per_sec
50,1768829183.8854425,1260.21923828125,10.269139289855957,1239.52392578125,10.426180839538574,0.0,,,28829.063017840177,14.815236327673201,,,0.007812506519258022,0,24.895286560058594,0,1.164301872253418,0.5550281405448914,,,,,,,,,0.01,0,0.0025,0.01,1177.1070885320707,1072.8770751953125,0.009875277057290077,0.17192935943603516,1488.9836200154205
100,1768829192.0226343,56.47486114501953,8.04037094116211,47.55304718017578,0.8814430236816406,0.0,,,3103.764290752346,11.599803283722302,,,0.007812504656612873,0,0.39714911580085754,0,3.8255553245544434,0.058681175112724304,,,,,,,,,0.009999845027923584,0,0.002499961256980896,0.009999845027923584,84.53604753507167,14.20228385925293,1.862645149230957e-08,0.17192864418029785,1488.9898144694164
150,1768829200.1804976,12.255928993225098,7.876700401306152,4.206508636474609,0.17271950840950012,0.0,,,2635.163217826198,11.363676607532494,,,0.007812505587935448,0,0.03464728593826294,0,3.839553117752075,0.05111166834831238,,,,,,,,,0.009999380111694336,0,0.002499845027923584,0.009999380111694336,3.918676388722554,0.46807464957237244,3.725290298461914e-08,0.17192912101745605,1488.9856848276925
200,1768829208.3230655,11.335482597351074,7.197746276855469,3.9989044666290283,0.1388317346572876,0.0,,,1336.4154573900926,10.384152859196385,,,0.007812504656612873,0,0.032118137925863266,0,3.839643955230713,0.051267776638269424,,,,,,,,,0.009998605251312256,0,0.002499651312828064,0.009998605251312256,4.268230110613463,0.44733288884162903,3.259629011154175e-08,0.17192912101745605,1488.9856848276925
250,1768829216.4475594,11.036993026733398,7.0217437744140625,3.9293007850646973,0.08594885468482971,0.0,,,1120.7392311892058,10.13023492174012,,,0.007812504656612873,0,0.03220995515584946,0,3.8394458293914795,0.0512380413711071,,,,,,,,,0.009997520446777344,0,0.002499380111694336,0.009997520446777344,4.513466723541792,0.5559636354446411,6.705522537231445e-08,0.17192840576171875,1488.9918792988685
300,1768829224.591483,13.326329231262207,8.07907485961914,5.138369560241699,0.10888466238975525,0.0,,,3226.247124077887,11.655641234943232,,,0.007812504656612873,0,0.04395942762494087,0,3.838747024536133,0.051333799958229065,,,,,,,,,0.0099961256980896,0,0.0024990314245224,0.0099961256980896,5.6481590326219,0.5449919700622559,1.862645149230957e-08,0.17803525924682617,1437.9174163758446
350,1768829232.7273717,10.405502319335938,7.07496452331543,3.2642054557800293,0.06633176654577255,0.0,,,1182.0015665640126,10.207016232252519,,,0.007812504656612873,0,0.024020442739129066,0,3.8395471572875977,0.05104859918355942,,,,,,,,,0.009994421601295472,0,0.002498605400323868,0.009994421601295472,5.369542275619435,0.350208044052124,6.891787052154541e-08,0.17192816734313965,1488.9939441340473
400,1768829240.8582413,11.415504455566406,7.490632057189941,3.8415369987487793,0.08333620429039001,0.0,,,1791.18386477362,10.806697722031823,,,0.007812505587935448,0,0.03240747004747391,0,3.839282512664795,0.05102160573005676,,,,,,,,,0.00999240756034851,0,0.0024981018900871277,0.00999240756034851,2.783086704697052,0.3886691629886627,1.862645149230957e-08,0.17192864418029785,1488.9898144694164
450,1768829249.0344408,12.229096412658691,7.117462635040283,5.018518447875977,0.09311574697494507,0.0,,,1233.3170843675348,10.268328047285111,,,0.007812505587935448,0,0.043795615434646606,0,3.838996410369873,0.05125755816698074,,,,,,,,,0.009990084171295167,0,0.0024975210428237918,0.009990084171295167,3.793472215713838,0.2886769473552704,1.1175870895385742e-08,0.17192864418029785,1488.9898144694164
500,1768829257.174634,11.107036590576172,7.258597373962402,3.7576680183410645,0.09077040106058121,0.0,,,1420.263041541244,10.47194243522521,,,0.007812505587935448,0,0.03134942427277565,0,3.839221477508545,0.050880759954452515,,,,,,,,,0.009987451434135437,0,0.0024968628585338593,0.009987451434135437,4.323822199151095,0.319130003452301,7.078051567077637e-08,0.18755793571472168,1364.9115886484253
550,1768829265.3069592,12.322185516357422,7.369711875915527,4.862269401550293,0.0902039185166359,0.0,,,1587.1764134069995,10.632246776163832,,,0.007812504656612873,0,0.040026213973760605,0,3.8385796546936035,0.051457248628139496,,,,,,,,,0.009984509348869323,0,0.0024961273372173308,0.009984509348869323,3.086691669220669,0.32331976294517517,3.725290298461914e-09,0.17192959785461426,1488.981555208875
600,1768829273.4543502,18.401948928833008,7.474172592163086,10.70091724395752,0.22685903310775757,0.0,,,1761.9432392594451,10.782951733461893,,,0.007812504656612873,0,0.14190194010734558,0,3.8355135917663574,0.05224204808473587,,,,,,,,,0.00998125821352005,0,0.0024953145533800126,0.00998125821352005,16.064888715932305,0.5152854323387146,3.725290298461914e-08,0.17192888259887695,1488.987749645691
650,1768829281.6010616,13.364964485168457,7.4905500411987305,5.7706403732299805,0.1037743091583252,0.0,,,1791.0369650776538,10.80657939796803,,,0.007812504656612873,0,0.050580061972141266,0,3.8381717205047607,0.05164290964603424,,,,,,,,,0.009977698624134064,0,0.002494424656033516,0.009977698624134064,4.296160719946426,0.44262030720710754,9.313225746154785e-10,0.1648259162902832,1553.1538107705437
700,1768829289.7593553,12.0463285446167,6.563965797424316,5.39158821105957,0.09077447652816772,0.0,,,709.0781863733233,9.469800904508832,,,0.007812505587935448,0,0.04822615534067154,0,3.838294744491577,0.05132978782057762,,,,,,,,,0.009973830282688141,0,0.0024934575706720354,0.009973830282688141,6.013889666128303,0.3449717164039612,4.190951585769653e-08,0.17192912101745605,1488.9856848276925
750,1768829297.9010205,9.310524940490723,6.502835273742676,2.736941337585449,0.07074864208698273,0.0,,,667.030167642847,9.381608201146383,,,0.007812505587935448,0,0.02549593150615692,0,3.839813232421875,0.0506882444024086,,,,,,,,,0.009969653487205505,0,0.0024924133718013763,0.009969653487205505,2.1694933030532173,0.37228450179100037,1.862645149230957e-09,0.1826615333557129,1401.4992390404861
800,1768829306.0882056,9.838082313537598,5.783078670501709,3.9690237045288086,0.08598029613494873,0.0,,,324.75747419134603,8.343218919003556,,,0.007812504656612873,0,0.03303023800253868,0,3.8383164405822754,0.05123758316040039,,,,,,,,,0.009965168535709381,0,0.0024912921339273453,0.009965168535709381,4.268526145010548,0.2857882082462311,1.1175870895385742e-08,0.18755865097045898,1364.9063835521013
850,1768829314.2263772,21.435897827148438,6.787556171417236,14.313432693481445,0.3349100947380066,0.0,,,886.7438617280335,9.792373628258925,,,0.007812504656612873,0,0.18325424194335938,0,3.833728313446045,0.051956575363874435,,,,,,,,,0.009960376024246216,0,0.002490094006061554,0.009960376024246216,17.884957399658152,0.3555504381656647,1.862645149230957e-09,0.18755841255187988,1364.9081185797984
900,1768829322.3523862,12.940592765808105,6.912920951843262,5.927408218383789,0.10026390105485916,0.0,,,1005.1790379524987,9.973236775281686,,,0.007812505587935448,0,0.05619116127490997,0,3.83707594871521,0.0512552447617054,,,,,,,,,0.009955275654792786,0,0.0024888189136981964,0.009955275654792786,3.642451059712248,0.40198251605033875,6.51925802230835e-09,0.17192816734313965,1488.9939441340473
950,1768829330.5130377,11.50988483428955,6.450727462768555,4.968952178955078,0.0902048647403717,0.0,,,633.1627276281412,9.30643252066244,,,0.007812504656612873,0,0.04102504253387451,0,3.837357521057129,0.051816679537296295,,,,,,,,,0.009949868321418762,0,0.0024874670803546905,0.009949868321418762,3.1566087015549975,0.3645147979259491,2.7008354663848877e-08,0.17192864418029785,1488.9898144694164
1000,1768829338.6593757,12.116682052612305,6.6954145431518555,5.313159465789795,0.10810854285955429,0.0,15.267708206176758,6.5588868141174315,808.6891012640399,9.659441358101027,705.486083984375,9.46247348047923,0.007812504656612873,0,0.06629931926727295,0,3.83245849609375,0.051288120448589325,,,,,,,,,0.00994415432214737,0,0.0024860385805368424,0.00994415432214737,5.203660786522221,0.3532387912273407,4.6566128730773926e-08,0.18755865097045898,1364.9063835521013
1050,1768829372.5651152,12.296343803405762,6.415018081665039,5.788351058959961,0.09297419339418411,0.0,,,610.9518077441616,9.254914773631183,,,0.007812504656612873,0,0.04592885076999664,0,3.836806535720825,0.052057236433029175,,,,,,,,,0.009938133358955383,0,0.0024845333397388457,0.009938133358955383,5.052763873752993,0.2962971031665802,7.450580596923828e-08,0.18563008308410645,1379.0868147379426
