token_id,category,mu_0,mu_1,mu_2,mu_3,mu_4,mu_5,mu_6,mu_7,mu_8,mu_9,mu_10,mu_11,mu_12,mu_13,mu_14,mu_15,mu_16,mu_17,mu_18,mu_19,mu_20,mu_21,mu_22,mu_23,mu_24,mu_25,mu_26,mu_27,mu_28,mu_29,mu_30,mu_31,mu_32,mu_33,mu_34,mu_35,mu_36,mu_37,mu_38,mu_39,mu_40,mu_41,mu_42,mu_43,mu_44,mu_45,mu_46,mu_47,mu_48,mu_49
125,punct,-0.0040259417,0.0008890709,-0.020695714,0.049570087,0.039659873,0.0069225654,-0.012417358,-0.007700174,0.024518732,-0.0037022207,-0.009756261,0.022484852,-0.027928479,-0.0014978634,0.025496205,0.01615024,-0.012377431,-0.024147622,0.0031700996,0.021865003,-0.033698093,0.023838349,0.028420312,-0.014139223,0.028209459,-0.003419413,-0.017324489,-0.001973038,-0.030955536,-0.013885443,0.0016758263,0.007871002,-0.006342346,-0.0060685603,0.016614843,-0.011357394,0.01225294,0.010432532,-0.013778061,0.040459745,-0.008198651,-0.02954123,-0.03443723,-0.06741544,-0.012801273,0.00221371,-0.013303941,-0.037508525,-0.018441206,0.03386775
126,punct,-0.006608793,-0.008847619,0.017993405,0.016311808,-0.0006595962,0.0002715637,-0.007948816,-0.008716098,0.0008756888,-0.00591209,-0.012941093,0.0041820947,0.0016171737,-0.01239835,0.014131467,-0.02763785,-0.023255859,0.022547534,0.027095696,0.0399255,-0.005182959,-0.022624787,-0.00060889253,0.0069705,0.028828584,-0.014829298,0.011146207,-0.009759304,0.0060669365,0.0051016444,-0.01838876,0.0059158397,0.008223891,-0.008309903,-0.0148750795,-0.016045531,0.017517865,0.010419818,-0.014502751,-0.013570799,0.0019407289,-0.019409366,0.0019473924,0.020843139,-0.016001113,0.015239424,0.004887288,0.012956322,-0.0071686576,0.02358802
127,punct,0.40977323,0.11833341,-0.2647841,-0.22980675,-0.8155918,0.34966558,-0.65156597,0.67181194,-0.0013798454,0.3131572,-0.6455647,-0.113745205,0.53645337,-0.071879394,0.14718504,0.14471108,-0.22442582,-0.19635862,-0.64456135,0.1406836,0.49451286,-0.07595068,-0.0994623,-0.5807605,0.3200844,-0.14838679,0.10664704,0.13733982,0.11462133,0.31532645,-0.1787855,-0.18042926,0.36197335,-0.3442784,-0.21946132,0.019309614,1.1561801,-0.6062717,0.7182607,0.04787139,-0.16369617,-0.50640047,0.22744061,-0.0048533417,0.16826355,-0.3251903,0.35188213,-0.0059833606,-0.26731727,0.6774275
128,punct,0.7017845,-0.54449767,-0.1075665,-0.66633713,-0.6526814,0.21224932,0.07971514,0.7177667,0.12859665,0.2832394,0.035806794,-0.14770667,0.19562408,0.2760888,0.23769474,0.68336624,-0.070091754,-0.42505974,-0.70185214,0.13513903,0.65515417,-0.40737206,-0.15744306,-0.14636517,-0.15603304,-0.15781061,0.28427705,0.22845542,0.7044851,0.0002412101,-0.48629436,-0.35950902,0.238473,0.2669331,-0.010283714,-0.29475945,0.34677207,-0.07785201,0.39825016,-0.114217184,-0.16155635,-0.4283166,0.22040023,-0.25046325,-0.25466782,0.2551853,0.18589155,-0.65066534,-0.7512165,0.60418886
129,punct,0.6497785,-0.44564146,-0.18822093,-0.42783466,-0.5500427,1.0658967,0.12971269,0.33603933,0.075658105,0.15181695,-0.27459192,0.11584595,0.728235,0.18088372,-0.15870935,0.92092085,-0.2959351,-0.21128622,-0.4494183,0.12070155,0.4458681,0.004903432,-0.1400015,-0.33723077,0.2473808,0.03358444,0.2791068,0.083306275,-0.1666087,0.12130002,-0.060602993,-0.23777333,0.17961925,-0.55580807,-0.18110657,-0.544287,0.49827233,-0.20921405,0.17867413,0.1379567,-0.14661379,-0.1295792,0.30409944,-0.17774148,-0.01553316,-0.011112163,0.25185692,-0.47022784,-0.9625933,0.50413394
130,punct,0.4017018,-0.5376476,-0.17954358,-0.18732417,0.083351254,0.39215484,-0.03198755,0.5525908,-0.20272163,0.2942923,-0.48300347,0.6035154,0.09327025,0.4365522,-0.2517477,-0.12407172,0.025693495,-0.32877693,-0.06015456,0.15264407,0.32736462,-0.4389336,-0.21702841,-0.69740057,-0.4653265,-0.15695159,0.33899218,-0.23958525,0.2523279,0.17405966,-0.51119167,-0.30037612,-0.21094576,-0.21381831,0.040319692,0.11707073,0.66039646,-0.42820832,0.57254267,0.6638456,-0.26031485,-0.37270254,0.014580139,-0.18189524,-0.46039945,0.6058814,0.251213,-0.005459449,-0.015540883,0.6142339
131,punct,0.6557028,-0.2918663,0.16984572,-0.47238475,-0.36282995,0.38110095,-0.689383,0.78519297,0.36826077,0.12502304,-0.23634008,0.30486608,0.12465873,0.21506022,0.354692,0.08173039,0.0617642,0.26252088,-0.7481216,0.088158794,-0.11398651,-0.47859958,-0.14965184,-0.61626226,-0.12981677,0.06130437,0.30239025,0.33329883,-0.19099137,-0.33775276,-0.23926434,-0.8411076,0.24303268,-0.2214816,-0.25982627,-0.03984858,0.98812264,0.1327293,0.6581949,-0.01453467,-0.057425104,0.095776364,0.2940256,-0.4677115,0.010939085,0.4389199,-0.44634733,-0.57312685,-0.51074934,0.7552364
132,punct,0.8675816,-0.3623246,0.04046941,-0.27797574,0.00042506668,0.5260658,-0.17206173,0.33487493,0.19474661,0.19499947,-0.07911813,0.5830487,0.51527387,0.45392048,-0.24026574,0.79473406,-0.5038602,-0.64349097,-0.727402,0.06749362,0.120310694,-0.22308305,-0.12807536,-0.1429257,0.23000453,-0.109028526,0.31124878,0.27300525,0.12784678,-0.4892982,-0.103319675,-0.27128074,0.32695234,-0.14936937,0.1036818,-0.8012966,0.41549173,-0.18185398,0.1263636,0.08143888,-0.14769839,-0.31205505,0.12153629,0.21870488,-0.098289415,-0.5160093,-0.11872421,-0.450144,-1.1190058,0.6468499
133,punct,0.84908813,-0.5537452,-0.10617764,-0.3435744,-0.33632922,0.4533112,-0.16875856,0.18471356,0.23695648,0.7205054,-0.3113863,0.38821483,0.3650173,0.18679272,0.064737156,0.7707039,-0.14277852,-0.64828753,-0.5250681,0.09500309,0.39121202,-0.11877127,-0.1406547,-0.44123477,-0.13688615,-0.11149614,0.35548002,-0.06628741,0.42551363,-0.37987754,-0.3920191,-0.102347255,0.2111911,-0.049653787,-0.28522718,-0.16953604,0.8308724,-0.30328938,0.35023925,0.06532643,-0.15146708,0.061085325,0.2383158,-0.08883929,-0.36449337,-0.42044398,0.057992917,-0.49370387,-0.5303642,0.5326677
134,punct,0.2143499,-0.42884088,0.063800305,-0.6115593,-0.72034675,0.4952806,0.050874677,0.7942124,-0.20378804,0.21712776,-0.47753778,0.3097193,0.64725167,0.24655806,0.069745444,0.6014476,-0.3713182,-0.070245445,-0.33258823,0.120125026,0.5524564,-0.2501914,-0.14083397,-0.66440004,-0.30647078,-0.28834155,0.30646905,0.31894162,0.87066925,0.067097746,-0.30833858,-0.5989455,0.075813524,-0.11316929,-0.19356059,-0.11310462,0.24602248,-0.31834742,0.17111467,0.18214849,-0.14505357,-0.42001402,-0.045483503,-0.12348388,0.2569052,0.5567424,-0.04095234,-0.0445421,-0.18277113,0.5791621
135,punct,0.47245,-0.38476998,0.016594235,-0.34622264,-0.5520851,0.05242912,-0.5995475,0.71016157,0.23408832,0.14178872,-0.075851604,0.29328656,0.29242828,0.27424693,0.32522488,0.28564677,-0.0631118,0.46012816,-0.68164426,0.117029294,-0.46198022,0.0215087,-0.09986854,-0.5053964,0.0012430085,-0.111078344,0.20389733,0.38832447,-0.25184077,-0.66531384,0.072955474,-0.12042913,-0.08813912,-0.6156717,0.013738294,0.026532061,0.70882076,0.26706314,0.51540434,-0.08392609,-0.11258735,-0.34248424,0.013627018,-0.36464554,-0.520497,0.5006801,-0.0035634553,0.39936495,-0.46448758,0.4841428
136,punct,0.88626975,-0.477231,0.26636276,-0.50519365,-0.39786598,0.36418688,-0.2576527,0.45473552,0.11077074,0.59830236,-0.18156213,0.07813065,-0.007504106,0.4135681,-0.0032909096,0.47661123,0.10125422,-0.2804571,-0.34145936,0.11382088,0.5914251,-0.40200737,-0.23929867,-0.42076075,-0.59743226,-0.27049655,0.4252519,0.34139225,0.66473895,-0.06929818,-0.7935574,0.12684894,0.17548826,0.06538516,0.040943097,0.0027215357,0.4917413,-0.2398605,0.49792662,-0.14281912,-0.26270166,-0.31271052,0.29275775,-0.42915764,-0.72215915,0.17881751,-0.03388119,-0.114387475,-0.7377333,0.044402555
137,punct,0.24147977,-0.2618821,0.2457727,-0.24703191,-0.27428815,0.24730523,0.25603136,0.2638974,-0.23795184,0.24634221,-0.2728021,0.24015829,0.25224334,0.2558799,0.2571533,-0.2498782,-0.24913631,-0.25467888,0.2621217,0.23733991,0.22797258,-0.24108441,-0.2387589,-0.23804092,-0.25007957,-0.27077332,0.2346007,0.28578037,-0.3031261,0.27384186,-0.2632687,-0.26034018,0.23982579,-0.24528213,-0.25392485,0.30409193,0.2557387,-0.2786826,0.24749294,0.24915193,-0.2524155,-0.24594803,-0.21243185,-0.24896415,-0.24238148,0.24442893,0.23886938,0.21530764,-0.26597935,0.27285102
138,punct,0.2803466,-0.10137119,-0.12749854,-0.49648333,-0.6696758,0.9625882,-0.38562357,0.70710844,0.21802723,0.56589985,-0.9099275,0.10613278,0.24738383,0.492026,0.26162472,0.38545504,0.0006512749,-0.06649838,-0.039608885,0.118446,0.024083527,-0.14712672,-0.15627654,-0.48386115,-0.09018219,-0.50706226,0.26529306,0.076816715,0.26975787,-0.22537859,-0.3598496,-0.027484825,-0.029375218,-0.30573082,-0.32777816,-0.06506522,0.28412598,-0.17091292,0.7811138,-0.022349834,-0.1522605,-0.25391692,0.30116647,-0.5607269,0.24219427,0.07338085,0.6670752,-0.16657922,-0.31242687,0.112069115
139,punct,0.634093,-0.35342076,0.084459014,0.25940603,-0.8747173,-0.019263892,-0.299626,0.87570006,0.19187653,0.606665,-0.30807614,0.019643921,0.030984905,0.08422312,-0.05944773,0.2653791,-0.1693094,0.40138188,-1.020782,0.1541636,0.14627098,-0.4424154,-0.1968115,-0.23808752,0.24696039,-0.25236842,0.1968032,0.18251607,0.31296447,-0.22083883,-0.36208102,-0.69582736,-0.031023424,0.42873034,0.14753887,-0.22493182,0.571966,-0.10338147,0.33220384,0.42934266,-0.21484701,-0.34399134,0.40355465,-0.49504423,-0.1583163,0.7511368,-0.05812589,0.15925407,-0.86332124,0.39410517
140,punct,0.6940951,-0.07205443,-0.4451524,-0.21209924,-0.95765257,0.20902778,-0.4582634,0.34304407,-0.123255976,0.3781629,-0.37534973,0.1810234,0.4178516,0.6143082,0.3262486,0.33519763,-0.24655099,0.12066855,-0.45372206,0.0717162,0.59707177,0.013843899,-0.11553622,-0.57168114,0.30662897,-0.30848935,0.70713276,0.6052761,0.027639112,-0.015299113,-0.31889898,0.04251258,-0.014712332,-0.65385514,-0.54150844,-0.17772296,0.4129362,-0.39522418,0.4091523,0.26345032,-0.14923875,-0.6901557,0.10437146,-0.60986304,0.13402969,0.082429394,0.35641703,0.033608194,-0.342466,0.4369772
141,punct,1.0781593,-0.52173185,-0.24398917,0.12914358,-1.066629,0.10431299,0.02123315,0.5906929,0.10134825,0.40443647,-0.72288775,-0.22446463,0.38432604,0.35466847,-0.5560989,0.66059613,0.03095192,-0.39945605,-0.28170234,0.07357768,0.35338962,-0.24960057,-0.071967945,0.14031588,0.04517338,-0.47340712,0.4390855,0.21589223,0.47416428,-0.35342884,-0.4926692,-0.5703663,-0.16431089,-0.011053124,-0.2957266,0.4025769,0.2341518,-0.16871095,0.4492169,0.4937087,-0.0613758,-0.33215988,0.18886644,-0.37648904,-0.38883695,0.32263145,-0.0537461,-0.23534101,-0.7020762,0.5590278
142,punct,-0.014176452,-0.015603641,-0.020378029,-0.04037098,0.0008184,-0.024749205,-0.02197814,-0.0014683503,0.0042743715,0.029139005,-0.0017812505,0.001435917,-0.0033784544,0.029050183,0.014363525,0.02870516,0.01263144,0.013988932,0.020317601,-0.02225454,0.0040903846,-0.00451696,0.016693981,-0.011788842,0.0119755585,-0.0019939716,-0.038126104,0.014601025,0.044694416,-0.026906213,0.0019651828,-0.01377194,-0.0023535981,-0.013012122,0.028859429,-0.014490705,0.002510544,0.010815255,-0.033742283,-0.015238117,0.007935107,-0.004201365,0.0071599474,-0.014158003,-0.030342212,-0.0006583676,0.009099974,0.011389839,-0.017337767,0.031050844
143,punct,0.0010770453,0.011049561,-0.014136048,-0.030391866,-0.029003607,-0.010697442,0.022657199,-0.013552267,0.014997221,0.018976582,-0.030633625,0.006632627,0.0023728204,0.009872583,-0.009169678,-0.009295839,-0.009520114,-0.036197435,-0.010763782,-0.0065022963,-0.0168876,-0.009636616,0.008045301,0.032742403,0.013179971,0.011968561,-0.019757014,-0.0035024907,0.026775304,0.021724436,-0.007869164,0.011484577,-0.00045402045,0.006051537,0.011313264,0.038091727,-0.011862164,-0.027878288,0.029255027,0.0005172852,0.01323981,-0.03193262,0.021608539,0.011370549,-1.5473912e-05,0.0015483872,0.009242241,-0.004522386,-0.0055857236,-0.010825992
144,punct,0.54713094,-0.49907708,-0.039144997,-0.42811304,-0.22543788,0.5937457,-0.06026264,0.5593086,-0.30634254,-0.2579545,-0.52170813,-0.1987786,0.382555,0.10827289,-0.3619115,0.103492506,-0.24565779,0.030509394,-0.22973605,0.1147739,0.36566573,-0.0047211125,-0.10436588,-0.461718,-0.35815886,-0.22235006,0.14592607,0.3646219,0.56210786,0.47079885,-0.3949896,-0.31436732,-0.15291105,-0.17307055,-0.39014426,-0.37394136,-0.0126762455,0.09246206,0.40267703,0.44102886,-0.082465,-0.18964274,0.024232281,-0.41357824,-0.060356025,0.42437658,0.33957082,-0.09369448,0.004683664,0.56303704
145,punct,0.39907888,-0.18519792,0.1379674,-0.2609472,-0.4177321,0.5265793,-0.39051142,0.45615527,-0.036294997,0.35794002,-0.4165595,-0.025511643,0.21851043,0.34245077,-0.17613518,0.4463642,-0.24588312,-0.3510095,-0.13282761,0.05095864,0.37303483,-0.12892497,-0.10960487,-0.3450965,-0.3176262,-0.5850221,0.38034502,0.15781535,0.33419535,-0.065549046,-0.22052734,-0.30943608,0.2995419,-0.34010705,-0.41011626,0.2932615,0.29213884,-0.21748556,0.4810245,0.312562,-0.13812198,-0.33410227,0.23371455,-0.59149826,-0.096584894,0.35965407,0.38537425,-0.22125578,-0.20273855,0.4572433
146,punct,0.3901269,-0.47685155,0.047969125,-0.5516909,-0.7053247,0.8357026,-0.06937861,0.3449392,-0.1905659,-0.28315988,-0.4962997,0.94355166,-0.04571713,0.27565804,-0.37012163,0.3462604,0.035042003,0.06814723,-0.71880734,0.15312406,0.49693096,-0.22914638,-0.09948365,-0.6786204,0.005691408,-0.430663,0.40939945,0.52039224,0.13137539,0.32234156,-0.29556763,-0.19703645,-0.029442975,0.27883384,-0.37866065,-0.4562906,0.2226316,-0.20865011,0.39972004,0.11936697,-0.110392526,-0.4283124,0.356795,-0.24699391,0.4809713,0.6800254,0.74181217,-0.3288274,-0.27083346,0.5779416
147,punct,0.46097937,-0.4065232,0.04274004,-0.049070485,-0.46882463,0.3272856,-0.06774488,0.41119877,0.023594372,0.2795909,-0.30951303,0.45282665,0.4793826,0.38930097,0.06690465,0.3530896,-0.28054944,0.021122994,-0.3608056,0.0734662,0.22979082,-0.13151047,-0.10325827,-0.43940145,0.071600206,-0.4672782,0.26108333,0.4269141,0.17707825,0.07014111,-0.3578568,-0.1448831,-0.07413007,-0.34223515,-0.22527698,-0.11828218,0.33464637,-0.12616605,0.27558967,-0.011021279,-0.08930492,-0.4469154,0.32050532,-0.40857422,-0.25056967,0.3959813,0.18330197,0.22306347,-0.53346074,0.45815262
148,punct,0.4646682,0.40218362,0.07674521,-0.4864418,-0.8755721,0.5465067,-0.35148215,0.60895085,0.2232866,0.42798313,-0.700633,0.52003855,-0.07280459,0.4354048,-0.5497824,0.35635978,0.11086681,-0.3925648,-0.11562103,0.0695904,0.2377567,-0.28051972,-0.20739618,-0.7688415,-0.20211768,-0.401686,0.4772891,0.18149494,0.39254275,0.13105045,-0.38191086,-0.2197795,-0.14133474,-0.2781079,-0.31280404,-0.24618031,0.06932159,-0.19522204,0.6106602,0.1875724,-0.26022932,-0.17649135,0.09443072,-0.62036407,-0.031424746,0.33817193,0.51241326,-0.09178619,-0.12860443,0.22186345
149,punct,0.591528,-0.039085124,0.03369281,-0.23371547,-0.76565087,0.7639049,-0.6784075,0.26293612,-0.070216544,-0.48254442,-0.24012156,0.8464057,0.13249351,0.86702317,0.21776685,0.07701146,-0.40320694,0.26681337,-0.83895195,0.09642989,0.655716,-0.6447746,-0.137185,-0.44797602,0.10665448,0.16717938,0.25221732,0.34032798,-0.09667558,0.60662395,-0.3930306,-0.41235605,0.37827724,0.3029471,-0.3085745,-0.8223346,0.11480503,0.21277468,0.31629065,0.32212898,-0.049406916,-0.80507463,0.75818497,0.1648871,-0.08524138,0.45427325,-0.10708871,-0.13548143,-0.5301822,-0.016041398
150,punct,0.07613551,-0.03725974,-0.090975784,-0.019054806,-0.058810208,-0.0189287,-0.06643895,0.08434159,-0.034755923,0.06468718,-0.13239913,-0.034830157,0.07474802,-0.053018257,0.05616567,0.018650062,-0.10907095,0.06794524,0.042204663,0.047827724,0.0712569,0.053773105,-0.06049772,-0.11779004,-0.095396735,-0.048309736,0.0895702,-0.058639016,0.06747445,0.05903119,0.051824883,-0.052945748,-0.056035478,-0.07163973,0.09213863,-0.07032034,0.043026507,0.093406424,0.100943044,0.07359589,-0.10220808,-0.051400885,0.073867,0.07429703,-0.061824225,0.07574657,0.07395838,0.07045063,-0.0867339,0.04196362
151,punct,0.013478998,0.036431856,0.0016979843,-0.0034348448,0.025643753,-0.0009896335,0.00037574227,-0.020808559,0.001696095,0.07024872,-0.042050622,-0.0069707725,0.01691907,0.0030828398,-0.0076674097,-0.0030601204,0.019659385,-0.021201722,-0.00044535252,0.004711867,-0.001384696,0.017352326,-0.020818183,0.012767056,-0.012511254,-0.021374729,-0.017544188,0.022803208,0.016006058,-0.042019203,0.0032701576,-0.012817861,-0.030159542,-0.01768385,0.0074808537,0.0010496792,-0.00043531295,0.03952243,-0.018076558,0.017764013,-0.04029637,0.018198924,-0.04939092,-0.02025257,-5.5860048e-05,-0.011400543,0.008746993,0.0034508747,-0.011634761,0.034701556
152,punct,-0.035571247,0.009615583,-0.007830304,0.02642908,-0.020650005,0.0028510427,-0.036952406,0.0069539035,0.00648026,-0.01565838,-0.012318975,-0.040018115,-0.0036236735,-0.010607516,0.0368272,0.00936099,0.018401414,0.023407308,-0.0044815377,0.029130086,-0.016996093,0.036338106,0.018122803,-0.029931776,0.015441641,0.011240399,-0.052083094,0.015093505,-0.02239013,0.01555383,0.021308245,-0.04745264,-0.0013097636,-0.018461639,-0.006843876,-0.027094636,0.003995684,-0.009870248,-0.030043313,-0.05515998,-0.025498826,0.019283533,0.015071641,-0.020490918,0.017255604,-0.0060043572,-0.010228269,-0.044570114,0.006745499,0.007202364
153,punct,0.01903289,-0.004182305,-0.00045906196,0.024268564,0.03486703,0.019294724,0.0051547447,-0.006844629,-0.02777339,0.005135902,0.015590985,-0.013518176,-0.012336054,0.029669546,-0.004243426,0.01547994,0.007169202,0.03862717,0.013091696,0.00014556528,0.0015108966,-0.011342413,0.0049520982,0.017630002,-0.02259222,0.031173587,-0.006045811,0.008053136,0.04856139,-0.007073254,-0.0038092926,0.044540796,0.002039991,-0.035913363,-0.010907927,-0.009684997,-0.022922324,-0.018763298,-0.030477924,0.0025759193,-0.0019551069,-0.028572582,0.016077856,0.008068389,0.030696524,-0.0047883326,-0.0179335,0.0054368707,0.024125176,-0.0065948265
154,punct,-0.0024006302,0.0011077747,0.018491872,0.0022896372,0.012253215,-0.028409129,0.025927432,0.00836166,-0.02111216,-0.0041355425,0.0022448576,-0.004795929,-0.0039528254,-0.0035239693,0.00015468788,-0.011863598,-0.031668764,0.027782807,-0.015437407,-0.011632581,0.0077219605,-0.016979938,0.02429794,-0.05044535,-0.024341237,-0.006296252,0.005709395,-0.0007052379,0.012287119,-0.0061967657,0.0100345155,0.012172444,-0.020114489,0.023045825,0.027740976,0.033834957,0.024700565,-0.017930832,-0.0025960857,0.006849302,0.011226141,-0.029802134,0.0006022417,0.0079283565,-0.033203878,-0.024862118,-0.001278245,-0.01773272,-0.007503353,0.0092081595
155,punct,-0.005564948,0.0017431183,0.03436761,-0.005548403,-0.033363603,0.0067868736,-0.029473323,0.027338048,-0.021228628,-0.009213695,-0.024937496,0.04343048,-0.011954347,0.0007509657,0.011709386,-0.0023645896,-0.0058160047,-0.0070176786,0.006112023,-0.011327531,0.033046797,-0.0180845,-0.008106815,-0.0012311926,-0.03212825,0.015029517,0.008939043,0.009617041,0.025372421,0.0038693412,-0.0064880066,-0.019172281,0.03716823,0.015368866,-0.024061607,-0.0019377731,-0.0029837003,0.0046325717,-0.0040727532,0.00091565336,-0.007552647,0.026240716,-0.011076127,-0.010183117,0.024368081,-0.035886552,-0.0025322542,0.0058151395,0.024229445,-0.009085391
156,punct,0.45454526,-0.4551214,0.19726938,-0.06771223,-0.4114359,0.7136144,-0.2814322,0.5393049,0.043721035,0.2224442,-0.66867965,0.41465867,0.075632505,0.6730707,0.109479055,0.2500281,-0.2094913,-0.23958172,-0.14978917,0.08600483,-0.075610526,-0.6950307,-0.09059777,-0.6936965,-0.04337569,0.00033401247,0.20585144,-0.14086837,0.69955814,0.23244084,-0.4362602,-0.1783667,-0.026242437,-0.20548727,0.02265939,-0.24565428,0.21337152,-0.40027538,0.6447991,0.2523533,-0.11370225,-0.6838774,0.24101429,-0.6705465,-0.23960827,0.2763117,0.7000865,-0.32172573,-0.268158,0.14645348
157,punct,0.04384659,-0.42093268,-0.16521873,-0.39993083,-0.6583338,0.8756877,0.21091479,0.6111059,-0.12993285,0.3915729,-0.5412513,0.009200796,0.3657479,0.2783247,0.041309755,0.66576636,-0.096052356,-0.19103537,-0.5516867,0.07175907,0.71803695,-0.011893252,-0.11216752,-0.23338194,-0.031771198,-0.06264395,0.1853469,0.27561173,0.36207464,0.19551972,0.023483895,-0.65832883,-0.08721073,-0.27116486,-0.2781215,-0.45097536,0.00537316,0.1696082,-0.20873863,0.014147038,-0.106118724,-0.5380887,-0.043415435,-0.29205766,0.14422606,0.35934523,0.21178736,-0.10117382,0.0049199723,0.91065747
158,punct,0.0013337556,0.021533959,-0.0068827597,-0.018641703,-0.0071717696,0.0018394107,0.018536989,0.0053523337,-0.011143851,-0.0040936284,-0.013417585,0.008402062,-0.033952024,0.016523425,-0.010469534,0.0137671465,-0.020390663,-0.024003942,-0.004182292,-0.040493038,0.0067380997,0.027428918,-0.0037178786,-0.00020245447,-0.017948292,-0.014774787,0.010092262,-0.028534213,-0.010605532,-0.008358627,-0.028416988,0.0017204458,-0.0041596484,-0.014831947,-0.028324382,0.014315908,-0.0065321987,0.009362256,-0.012694412,0.0031954935,0.019950666,0.011744292,0.009205613,-0.0005642327,0.03676414,0.020005852,0.013403766,0.011299378,-0.030030252,-0.034156304
159,punct,-0.024616603,-0.014495643,0.022078693,-0.0056989384,0.025051663,-0.02163918,0.03861824,-0.017942397,-0.021247294,0.02297544,-0.01513382,0.0113816,0.0066483216,-0.0007102893,0.024474837,-0.009310625,-0.05037855,-0.014460138,0.0030475964,0.0521906,-0.00029673328,0.012124262,0.01054911,-0.0045627826,0.0092196185,0.020768143,0.0065792417,0.0010373709,0.012386701,0.01324356,0.027404347,-0.0051149963,-0.00777112,-0.006103934,-0.03364062,-0.021825852,-0.012082128,-0.023780653,-0.024170449,-0.012680992,0.016004222,0.0061239484,-0.01660176,0.014479766,-0.0026491168,0.0015620947,-0.04293004,-0.04136043,-0.0015634437,0.002931109
160,punct,0.0017706705,-0.002367947,0.008037403,-0.01917294,0.018424857,-0.00821692,-0.007484102,-0.0016458085,0.0061129164,0.013028298,0.02171644,-0.030091176,-0.02091969,-0.025087995,0.011056827,-0.008557353,0.051248882,-0.005637935,-0.0035321687,0.018785702,0.007034909,0.0009399922,0.016390782,-0.004200674,0.018321255,0.01680022,-0.0632105,0.01133105,-0.012253882,-0.012977417,0.0061318153,-0.023165407,-0.0034967768,-0.0036240413,0.023984011,0.008363952,-0.030359259,0.0013292092,-0.030523915,0.0064847157,0.0018247564,0.002838403,-0.0051234025,-0.014694692,-0.0068673394,-0.003532214,0.015645938,-0.016892185,-0.017101798,-0.006814547
161,punct,0.505164,-0.25881743,0.12396213,-0.3039231,-0.6106607,0.426047,-0.39770877,0.3729904,0.0070907488,0.0726247,-0.36783648,0.23823057,0.77738637,0.3436725,-0.67642534,0.43830106,-0.38771656,0.09957299,-1.0670086,0.14088503,0.47860613,0.06401961,-0.21696182,-0.5080225,-0.3954056,0.18923022,0.15489265,0.3861663,0.4842066,0.083573624,-0.3587669,-0.045885064,-0.1898948,-0.19385743,-0.6882653,-0.30615,0.2275144,0.03700612,0.7216426,0.25115418,-0.21322118,-0.14320275,0.19364299,-0.46539754,-0.2840371,0.4437991,0.7743804,-0.010998579,-0.39017886,0.43210027
162,punct,0.728635,-0.34075013,-0.057848435,-0.25673318,-0.32132313,0.81186324,-0.16893731,0.71535987,-0.09501891,0.3790795,-0.4107678,0.6187246,0.32975048,0.66685003,0.1451796,0.7199356,-0.36167163,-0.72013706,-0.6336126,0.098048046,0.45415205,-0.17828546,-0.1403093,-0.38266295,-0.2527786,0.016753023,0.3707829,-0.08639794,0.1498392,0.057603735,-0.17308034,-0.1294651,0.041494373,-0.24251874,-0.96378803,-0.88521343,0.23871292,-0.051176324,0.43560004,0.25808078,-0.20082316,-0.4102207,0.28402966,-0.33585095,-0.141474,0.21161783,0.59793586,-0.3683071,-0.3258058,0.44060075
163,punct,0.75246,-0.4273125,0.32049564,0.040106002,-0.5472391,0.47140086,-0.12091004,0.78933686,-0.20296186,0.38530293,-0.7959948,0.16338551,0.38040057,0.46912906,0.20020865,0.48290968,-0.36228818,-0.12264592,-0.23171629,0.07222268,0.5279662,-0.27607632,-0.09594997,-0.50951755,0.19001637,-0.65366584,0.25458893,0.34628263,0.26480523,0.15620995,-0.69328606,-0.072105326,-0.11446527,-0.33776394,-0.24023412,-0.36005238,0.22438884,-0.19353248,0.72927636,0.44367206,-0.168606,-0.0032432266,0.44883785,-0.713515,-0.2151771,-0.003047009,-0.20350517,0.046715375,-0.5531721,0.42561552
164,punct,0.89477074,-0.24951781,-0.3063156,-0.29550555,-0.6887916,0.7075248,-0.21271497,0.43687415,0.14145277,0.27906322,-0.20276755,-0.382942,0.75955194,0.100124314,0.29838872,0.4645281,-0.09574053,-0.37352455,-0.6457,0.026640324,0.57713586,0.13147333,-0.1043365,-0.6383363,0.064263016,-0.24656594,0.38630843,0.26427895,0.62289864,-0.19902888,-0.5133589,0.017204646,0.040976685,-0.32269222,0.084589705,-0.31308424,0.088492386,-0.094873466,0.6135178,0.3265451,-0.14139381,-0.5650756,0.16475646,-0.33468646,-0.47417292,0.22841127,0.34754997,-0.017067498,-0.73632264,-0.10101837
165,punct,0.78374213,-0.585695,-0.28768423,0.13156267,-0.70631367,0.70966893,-0.43343598,0.48341066,-0.4001298,0.8545517,-0.3747067,-0.014618475,0.8440366,0.32051763,-0.44688433,0.6091988,-0.38780424,-0.622437,-0.47260243,0.014196168,0.033749726,-0.13706584,-0.06697105,-0.096317746,-0.33593664,-0.025404807,0.2508993,0.7819884,0.42688173,-0.41711485,-0.27411553,-0.26647705,-0.091688074,-0.23348084,-0.3631974,-0.17148201,0.15939714,-0.50484586,-0.0266008,0.16855092,-0.03554561,-0.0966853,0.46361682,-0.13602766,-0.34128067,-0.13197717,0.75638574,-0.3225997,-0.37570068,0.3160061
