token_id,category,mu_0,mu_1,mu_2,mu_3,mu_4,mu_5,mu_6,mu_7,mu_8,mu_9,mu_10,mu_11,mu_12,mu_13,mu_14,mu_15,mu_16,mu_17,mu_18,mu_19,mu_20,mu_21,mu_22,mu_23,mu_24,mu_25,mu_26,mu_27,mu_28,mu_29,mu_30,mu_31,mu_32,mu_33,mu_34,mu_35,mu_36,mu_37,mu_38,mu_39,mu_40,mu_41,mu_42,mu_43,mu_44,mu_45,mu_46,mu_47,mu_48,mu_49
77,letter,-1.2014328,-0.48319027,0.04109085,0.24138883,0.2735965,-0.18152389,0.71087146,-0.08822431,0.19615722,0.01971049,-0.6421151,-0.14195275,0.34240997,-0.71362853,-0.8227724,-0.054227497,0.038854815,-0.6765988,0.50008166,-0.9249359,0.12984534,-0.59992856,-0.15004899,-0.545885,-0.3569537,0.6452224,-0.29114616,0.06888876,0.06458988,0.2522319,1.1382697,-0.90539867,0.6919872,-0.08058201,-1.2018527,0.7965979,1.3290879,-0.36572462,0.0066472543,0.69850826,0.4069181,0.68140423,0.08998443,-0.09427153,-0.07023555,-0.25132573,-0.009747437,0.5835335,-0.04810038,-0.16357097
78,letter,-0.5060993,0.21545495,0.06726856,0.3494869,0.21496439,-0.1814285,-0.17250967,1.3080233,-0.29342306,-0.043265313,-0.2224806,0.15464827,-0.068727694,0.085588746,0.49644244,0.10880741,0.046928767,-0.9145351,2.0300434,0.35124147,-0.22241682,0.7840067,-0.1501954,0.7975226,0.07879746,0.31414837,0.6145491,-0.0053329486,-0.52258384,-0.012592549,-0.37352923,-0.50538385,-1.2353868,-0.76395845,0.38018042,-1.2287987,-0.45428962,-0.38027814,0.21571754,-0.07483734,-0.8188166,-0.09548553,-0.30512547,0.29972428,-0.18263255,-0.26454908,-0.2868785,0.1396976,0.41325858,-0.16408917
79,letter,-1.1633557,-0.29924333,0.05086931,-0.03998952,0.03532943,-0.18155614,-1.3897884,0.088812634,-0.31343925,0.23638324,0.5726931,-0.40663224,-0.023731578,-0.2865196,0.53766036,-0.18991295,0.04344289,0.5859366,1.1145273,-0.070647955,-0.63696533,0.6936698,-0.14990023,-0.0755991,-0.63839495,-0.006965019,-0.6920458,0.22459075,0.7266827,0.15321589,-0.37883088,-1.3658485,0.4416173,0.52798176,-0.33007598,-0.48994008,0.47973692,0.9632023,-0.65766066,-0.48274612,0.16471091,0.8352777,0.03376438,-0.24956635,-0.28914768,0.5336394,-0.03406203,-0.18125954,1.0691978,-0.16345894
80,letter,-1.6422459,-0.6384008,0.06655668,0.1839587,0.13156927,-0.18167874,-0.37193772,0.94462377,-0.015699636,-0.46486318,0.15072607,0.17238936,-0.010634319,0.38474664,-1.0077544,-0.11980724,0.047733102,-0.5552011,0.66701347,0.4827238,0.13518202,0.41613957,-0.15041396,0.2583464,0.043312512,0.615831,0.5238617,0.26836765,-0.95698047,-0.7742325,-0.28833297,-0.37664053,-0.7570777,-0.39863053,0.3041073,-0.398097,1.7768624,0.54635096,0.54664266,0.4084691,0.27981764,-0.077289715,-0.21749973,-0.6138966,-0.14641863,-0.25278658,0.11322081,-0.3806934,0.4500919,-0.16407278
81,letter,0.6967524,-0.2073738,0.14539996,0.17495824,-0.095993824,-0.18075079,0.40516847,0.5660786,-0.09469754,-0.47300926,-1.0071411,-0.70123047,1.1303902,-0.4576527,-0.7205499,-0.5304467,0.03962798,0.042873655,0.9300185,-0.9190834,-0.279803,0.9651643,-0.1496138,-0.013097939,-0.34088767,0.28443557,0.44357184,0.0022291648,-0.3063857,-0.4954484,-0.54199004,-0.91542596,0.4186978,-0.77367204,0.5391959,0.063271284,0.17019397,-0.269089,-0.10246432,-0.04547831,-0.1731186,0.47064492,0.2904141,0.01637677,-0.010948372,-0.25011206,-0.2604225,-0.3201978,2.0133705,-0.16418268
82,letter,1.0174109,0.016771,0.18639374,0.63324887,-0.41097856,-0.18195543,0.17601302,-0.29497716,0.025496744,0.8884049,-0.13498014,-0.32645217,-0.8480322,0.20020358,-1.1415073,0.616604,0.04323681,0.09613153,0.53174096,0.18522574,-0.069145985,0.07238367,-0.14940952,0.14703012,-1.3189614,-1.3570706,-0.24310784,-0.025144843,-0.9157593,0.11837011,0.88774884,0.23372681,-0.5928737,-0.42339748,0.73385125,0.07742115,-0.99029785,0.7462538,-0.37944412,-0.27347034,-0.19917801,0.7410492,1.0954275,-0.20059514,-0.22160038,0.16730668,0.16186222,0.09875552,-0.0826686,-0.16079505
83,letter,0.96098816,0.09347971,0.1292235,0.5410352,-0.59640175,-0.1825383,0.18589456,-0.22145826,0.23726246,0.3226937,0.042873226,-0.601355,-0.8873832,0.16212365,-1.3912401,0.69715047,0.040944647,-0.5402599,0.4184344,0.9587104,-0.1807821,0.27180636,-0.14961797,0.23630325,-1.6682816,-0.498355,0.17401722,-0.3574384,-1.013057,-0.21610916,0.9545193,0.26408207,0.3162022,-0.70899373,0.6686992,-0.25032756,-0.7571187,0.18783297,0.1264738,0.20983799,0.17779733,0.8683229,0.46409386,-0.41216785,-0.072073,0.42538953,-0.4265373,0.233103,-0.107317254,-0.16123037
84,letter,-1.4151866,0.15382375,0.045067407,0.11502401,0.28046367,-0.18182836,-0.19985123,0.3096913,-0.78184634,0.017897217,-0.06674975,-0.19324873,0.53236246,-0.10856328,-0.7962839,0.5359676,0.045073915,0.6424146,1.2875218,0.37396634,-0.109845765,0.562588,-0.14986521,0.19540717,0.069116876,0.40191203,-0.22288308,-0.03281096,-0.04030016,-0.27651343,-0.87115836,-2.0592878,-0.086338304,-0.056960832,-0.08403418,-0.04398503,0.40207848,0.12103362,-0.26796952,0.25348726,-0.032992866,-0.10773997,-0.3129455,0.6035704,-1.0503274,0.78280026,0.089224316,-0.16137964,0.9761256,-0.16378488
85,letter,-0.741502,0.023049597,0.051601514,-0.50183535,0.03978544,-0.18078716,0.49727607,-0.39010277,0.29891706,0.8639227,0.7792104,-0.81532735,-0.14056225,-0.18995956,0.14120562,-0.18548286,0.037311614,-0.22091421,1.1107764,-0.5956557,-0.05766327,0.33630583,-0.15010929,0.8360577,0.3167011,-0.43687743,-0.70067936,0.2331825,1.1051288,0.58057654,-0.3220049,-1.6839718,0.7241211,-0.68096095,-0.27611178,0.3366889,-0.56208014,-0.23377062,-0.24766208,-0.36101976,-0.22072646,-0.046241533,-0.4749467,0.14370094,-0.32248947,-0.3966424,0.36630082,-0.019103047,1.4040407,-0.16418351
86,letter,-1.1650072,-0.09174062,0.037166025,0.1436456,-0.2931491,-0.18167502,0.30097473,-0.03177559,-0.43256834,-0.39773476,-0.40757668,0.23459856,-0.53497475,0.17335847,-0.92311746,-0.0019585493,0.03916252,-0.83390075,1.0403163,-0.18649632,-0.20559824,1.5268605,-0.14981087,-0.299625,0.31585363,0.71173984,0.0045096595,-0.07227031,0.110319585,-0.064671084,-0.301601,-0.98958194,0.45256117,-0.10705272,-0.64313436,-0.22446036,0.787672,0.8402063,0.17313462,-0.4954171,0.074334174,-0.03753384,0.15453473,-0.5585588,1.4128027,-0.16003343,0.008941189,-0.7107158,1.0899884,-0.16287544
87,letter,-0.42003104,-0.32399708,0.04771721,0.21972778,0.12279431,-0.1814791,0.6447285,0.14695165,-0.34839523,-0.13899887,-1.1370149,0.2784384,0.86739814,-0.38922575,-1.0158615,0.16094801,0.042947885,-1.4911041,-0.2059491,-0.4102661,0.40304536,-0.13494757,-0.1500942,-1.0542854,-0.74225616,0.7860331,-0.23169202,0.23665091,-0.47376373,-0.57110274,0.5776532,0.088668466,0.49125502,0.0988294,0.3438083,0.45907333,1.9001758,7.3229836e-05,-0.15252519,0.33524933,0.48182654,-0.039679337,-0.40087542,0.015746497,0.24766412,0.24391778,-0.21091363,-0.097341806,0.15705405,-0.16376393
88,letter,-0.7139506,-0.14425623,0.047570307,0.17608687,0.023625357,-0.18191582,0.35879067,0.17948373,-1.2889338,-0.17179096,-0.35016182,-0.010556083,-0.22462757,0.83996916,-0.20413153,0.48202187,0.038200434,-1.1900022,0.28883362,-0.4283737,-0.31970748,1.8898461,-0.150052,-0.24259406,0.16530569,0.42551073,0.12470063,0.12345191,-0.014785748,-0.096997224,-0.10701583,0.5357496,0.12431167,0.23318225,-1.3979952,0.13188554,0.4267307,0.032869983,0.107232705,-0.05991514,0.20677766,-0.4847928,-0.5574379,0.31246808,1.1527218,0.52283156,0.028211918,-0.38050961,-1.1817997,-0.16379343
89,letter,0.06326999,-0.24863306,0.041431,0.13459636,-0.036534183,-0.18243378,1.120314,0.33180416,-0.11049962,1.2748976,0.41368616,-0.51579034,0.0487363,-0.11173543,0.3281585,-0.48134008,0.036952004,-0.63183624,0.48164952,-0.57103515,-0.08016135,-1.0892835,-0.15026206,0.45336586,0.3865482,-1.0424633,-0.78157973,0.5116441,0.92248285,0.17895451,-0.7752075,-0.66466177,0.22641326,-0.4559725,-0.80479604,0.53264815,-0.28548604,-0.17658305,-0.62968177,-0.098312765,-0.21543887,-0.050281476,-0.6786839,0.67410105,-0.085987344,0.10450675,0.2218325,-0.0894,1.583715,-0.16390787
90,punct,0.0025044747,-0.011720715,-0.018224679,0.029943075,0.0052335453,-0.03073772,-0.02899028,-0.025857862,0.040757883,0.0039904397,0.021397917,-0.018486133,-0.0007805354,-0.01374559,-0.0019718788,0.0019728376,-0.014900673,-0.0451234,-0.0010845703,0.0049485937,0.009096485,-0.02932012,0.024564127,0.017501017,0.029237697,0.022205323,-0.006050357,-0.007937136,0.00357017,0.015620626,0.0043089287,-0.022888737,-0.009029553,0.006108413,-0.019401873,0.022311814,0.0072503295,-0.027206276,0.018386126,0.008662501,0.001297879,0.010000078,0.044517875,-0.013415184,0.019658761,-0.0066170897,0.0043617366,0.01797028,0.010990013,-0.013554813
91,punct,-0.06213493,-0.02565122,0.009585624,0.0085785985,-0.016426362,-0.0010789322,-0.0032156827,0.012777326,0.0004947226,0.013375296,0.025103256,0.0044981744,0.03729846,0.005395276,0.013528698,0.012914936,0.026305795,-0.04742452,0.02133251,-0.013477828,-0.014343975,0.039027438,0.010468027,-0.008283168,-0.021692773,0.029247664,0.021983713,-0.011042063,0.029824529,0.0026892992,0.024586637,0.0065987883,-0.00044643803,-0.008108177,-0.0015795695,0.03240392,0.0086088395,0.004627748,-0.0076750377,-0.035923474,0.01410879,0.008411507,-0.00859903,0.035264637,0.017590273,-0.0040010638,0.04851251,0.004034006,0.03162989,-0.008075065
92,punct,0.03640951,0.05165375,0.010240606,-0.001971416,-0.0073785163,0.0028557384,0.012435724,0.02917349,0.0070058387,0.0116628455,-0.008105573,0.014977405,-0.010965489,0.029193472,0.011910677,-0.0019532698,-0.020117389,0.013713592,0.00025482985,-0.0007341098,0.008809369,-0.013266467,0.018798424,-0.025044441,-0.02050875,-0.01650565,0.0051968656,0.036813598,0.020650158,0.037020262,0.02234884,0.00039559806,-0.041254047,-0.017694252,-0.019249067,0.0073476788,-0.017767709,0.030978402,-0.002168637,-0.0033249476,0.044737007,-0.007518545,0.0010379686,0.011731471,0.0006419009,-0.020092081,-0.014568076,-0.0018267047,-0.013618044,0.010752688
93,punct,0.016818075,0.005654616,0.013005177,0.041952565,0.039064195,-0.021473352,0.013915481,-0.003506086,0.016129194,-0.008910885,-0.035559196,-0.004464592,-0.011073914,0.040280316,-0.00086147717,0.013201614,-0.003973155,-0.022011522,-0.012273936,-0.024144432,-0.011440577,-0.0070149163,-0.004709234,-0.005349386,0.019612093,-0.012554145,-0.0068092905,0.016922442,0.017831268,0.033937313,0.0025742478,-0.02499695,-0.024512248,0.008181824,0.025842063,-0.0042593274,-0.02673891,0.01706805,-0.017728535,0.031177804,0.01394502,-0.013866982,0.013022476,0.008067536,0.010770625,0.0056462437,0.015447615,0.009059778,-0.019653458,-0.031317726
94,punct,-0.38041788,0.52720326,0.07551629,-0.12678996,0.72950274,-0.18165956,-0.0011952963,1.9422468,-0.37842524,-0.2747709,-1.037919,-0.49653774,-0.7290921,0.69827414,-0.10707368,0.16648634,0.052793745,-0.402741,-0.06746818,-0.31176147,0.4731935,0.39468572,-0.15061206,-0.33252355,-0.03994751,0.1059098,-0.4496409,-0.06777558,-0.23321144,-1.0185204,0.0027079587,0.14374432,-0.7553285,-0.78807163,-0.18934397,0.13740785,0.75323486,0.089940324,0.055897947,-0.29760012,-0.11223397,1.3074386,-0.55597246,0.049308937,0.4177788,0.17232187,-0.9327624,0.4788962,0.81792057,-0.16169414
95,punct,-0.32366833,0.5329253,-0.052723564,-0.13085656,0.9968202,-0.17447782,0.16044995,1.8735586,0.6189014,0.05755339,-1.0837011,-0.42024153,-0.6358679,0.72632086,-0.052386276,-0.10255806,0.050931156,-0.51862574,-0.31465718,-0.31965718,0.6414811,0.5149745,-0.14566582,-0.13743289,0.32655597,0.14700395,-0.7467898,-0.1005574,0.016321003,-1.1490283,0.60587835,-0.4183102,-0.86706376,-0.13652946,-0.23112707,-0.0028433253,-0.016675774,0.39708024,-0.22914478,0.19022734,-0.27393845,1.0114539,-0.44573036,0.069645874,0.25229576,-0.090619974,-1.1267638,0.25640553,0.044183344,-0.16787156
96,punct,-0.46582586,0.65905637,0.034646474,-0.2502629,0.5583721,-0.1816988,0.08442124,2.1423216,-0.023778036,-0.4170966,-0.7658172,-0.37270212,-0.59559935,0.3628104,-0.0138165,0.1833911,0.050255653,-0.08316857,-0.4961639,-0.38169706,0.5898783,0.5937505,-0.15078577,-0.08543819,0.25758672,-0.05270246,-0.2688839,0.21976496,-0.22815402,-1.0057427,0.26753372,-0.5569895,-0.54125136,-0.6478658,-0.8743272,0.1176845,0.43970317,0.107406855,0.3656751,-0.1788852,-0.4632056,1.03816,-0.5095834,0.20368044,0.20917879,-0.1758105,-0.9505055,0.47092026,0.967964,-0.16261454
97,punct,0.010293465,0.70555866,-0.07169262,0.102992184,1.1272124,-0.17440717,-0.673529,2.0898907,0.50017536,-0.32737434,-0.93911695,-0.013189598,0.11505771,0.80070466,0.22953172,-0.23674051,0.035083514,-0.113122016,-0.63161963,0.0539257,1.0739312,0.2206172,-0.150054,-0.1605318,-0.24834843,0.07126919,-0.25547156,-0.24093577,0.15447272,-0.71870893,0.42336455,-0.68281865,-0.41762823,-0.792137,-0.30356866,-0.3035778,0.063794844,0.24930236,-0.20333236,-0.3500568,-0.061539546,0.65414447,-0.47005427,0.119123735,-0.15872772,-0.36425084,-1.0423206,0.016702855,0.53632206,-0.16826607
98,punct,-0.44697675,0.38072208,0.05243655,-0.2838747,0.6284676,-0.17534596,0.05332835,2.0423594,0.3481536,0.37095624,-0.89341307,-0.052083522,-0.16199304,0.98327947,-0.12635773,-0.043850653,0.051249076,-0.78924507,-0.566067,-0.2334421,0.46170884,0.5137961,-0.15121914,0.22880006,-0.25010073,-0.12925297,-0.65715265,-0.09364315,0.091794156,-1.2210788,0.27213272,0.15989588,-0.49849445,-0.9369126,0.016916186,-0.3964942,0.20700826,-0.052805845,-0.11320628,-0.01928677,-0.36265483,0.98904306,-0.68599945,0.120392375,0.5009467,0.057760976,-0.9586525,0.4756707,0.5538042,-0.1633269
99,punct,-0.8276381,0.35376403,-0.09704684,-0.4527356,0.5965347,-0.17669807,0.0028635904,1.8655539,0.34978387,-0.62660956,-0.86465126,0.3001534,0.40670553,1.2499878,-0.23220849,-0.43471578,0.055839017,-0.5930314,-0.4007259,-0.6396456,0.5212825,0.9225321,-0.14934187,-0.48636383,0.03327885,0.10146919,-0.21923074,-0.014563932,-0.21766403,-0.8900334,0.23841533,-0.30656245,-0.39087337,-0.56981575,-0.5175427,0.058370046,0.0064558876,0.37438756,-0.12396233,0.07838017,-0.29368314,0.9631484,0.27176923,0.13484198,0.18240575,0.23252131,-1.0901173,0.13442504,0.5124015,-0.16481899
100,punct,-0.34449404,0.66509473,-0.012380565,-0.017359218,0.5134247,-0.1802826,0.07061815,1.8025342,0.34537938,0.11743574,-1.1551083,-0.12949511,-0.42073408,0.8227405,0.14896747,0.1143443,0.04700118,-0.38897157,-0.045075152,-0.42651483,0.6454761,0.05618784,-0.15219823,-0.53314465,0.43228245,0.16648807,-0.21614487,-0.648594,-0.3701064,-1.1631563,0.19562803,-0.25058517,-0.5219325,-0.61441857,-0.20130773,-0.05661375,0.13142097,0.87017524,0.014013494,-0.43231922,-0.053538483,1.3022534,-0.26959786,-0.42425063,0.0046427045,0.36347327,-1.1261554,-0.09205233,0.61671954,-0.16588391
101,punct,-0.16394655,0.43883842,-0.06698462,-0.331836,0.9267715,-0.1754733,-0.5446963,2.156393,0.22783197,-0.10479655,-0.75256306,0.18534407,-0.20948125,0.85531247,0.25407842,-0.12501363,0.050152063,-0.8462898,-0.5038392,-0.18548898,0.3895423,0.10925781,-0.1449247,0.061421596,0.0665167,0.2054602,-0.08160019,-0.0683637,-0.22694083,-1.1254429,0.5969893,-0.5621077,-0.6537043,-0.21648434,-0.2826244,0.07598957,0.27153838,0.4000844,-0.18029799,0.13505524,-0.32078338,1.239923,-0.2633027,-0.40126866,-0.020834683,0.11635115,-1.2318507,-0.041608624,0.30946815,-0.16585405
102,punct,-0.8077206,0.88575685,0.027994042,0.12412988,0.8347243,-0.18161453,0.11223312,1.6013986,0.21274944,-0.26973587,-0.61210203,-0.11848832,-0.10796831,0.78649384,-0.16304079,0.01929094,0.048240878,-0.5505126,-0.26912898,-0.36599192,0.32974672,0.3636292,-0.15072629,-0.25190964,0.381273,-0.5951273,-0.49436933,-0.5994367,-0.015427889,-1.5342493,0.4015354,0.065194435,-0.6227432,-0.32761824,-0.12850167,-0.23552439,-0.27106428,0.20964363,-0.3057726,-0.05145299,0.17067641,1.2339686,-0.78443027,0.19814247,0.3350906,0.24314019,-0.92474174,0.9145272,0.42980677,-0.16162993
103,punct,-0.4492602,0.49829224,0.03272829,-0.17638864,0.6576747,-0.17955106,0.25972122,1.8214169,0.08028022,-0.13988447,-1.0521705,0.16427033,-0.32878906,0.72559905,0.23076059,-0.10958472,0.055358835,-0.55775416,-0.29712152,-0.25916347,0.30662084,0.02468479,-0.14888296,-0.28209952,0.34058502,-0.23801333,0.253252,-0.20771083,0.2986597,-1.1539991,-0.020735513,-0.34457788,-0.7770916,-0.99952954,-0.12041668,-0.15635513,0.797989,0.018070005,-0.24837734,0.3748629,-0.2012724,1.3184605,-0.45098507,-0.023764927,0.042653643,0.6603566,-1.1161519,-0.3633471,0.6359066,-0.16250753
104,punct,-0.4571429,0.6916455,-0.02156806,-0.009837629,0.5981051,-0.17381458,-0.12770551,2.3345554,0.4788953,-0.061249934,-0.9062091,0.051650785,-0.32841086,0.3709267,0.15263894,0.029819636,0.0606067,-0.55725247,-0.24611998,-0.64731777,0.49438694,0.5608,-0.13813111,-0.042193007,0.3888987,-0.2145386,-0.49606392,-0.24427561,-0.08286938,-0.91461474,0.5031022,-0.22028348,-0.6300246,-0.5297142,-0.38085482,-0.022169547,0.32207036,0.58564377,-0.37196982,-0.019289806,-0.34752062,0.98735404,-0.1998561,-0.14719608,0.029382346,-0.20981364,-1.0543001,-0.02640387,0.59398663,-0.1773484
105,punct,-0.4554967,0.20191951,-0.006591874,-0.30857104,0.13529423,-0.17967264,-0.12695159,2.369231,0.3145816,-0.6036642,-0.34176293,-0.17624915,-0.24899474,0.9459233,-0.032393772,0.16510716,0.049301535,-0.69365495,-0.15182175,-0.37374043,0.48883006,0.50839907,-0.14863198,-0.17598106,0.1753572,0.005396712,0.5141591,-0.5124915,0.022563528,-1.3527716,0.3984559,-0.42817894,-0.4889268,-0.36003837,-0.29762125,-0.14271845,0.24846406,0.5633657,0.19761513,-0.41249028,-0.09303614,0.6778374,-0.20850638,-0.24904579,0.4213289,0.4853736,-1.2764199,-0.21411958,0.38577878,-0.16260518
106,punct,-0.31230462,0.37191334,-0.081383355,-0.24177702,0.27451602,-0.18492058,-0.16190755,1.8777794,0.6293379,-0.23545915,-1.1990795,-0.39700577,0.16807322,1.0028508,-0.4095356,-0.10778849,0.04867353,-0.17053561,-0.47482446,-0.19986765,0.373778,-0.13655847,-0.15362778,0.29639795,-0.040406406,-0.20519002,0.15483364,-0.14553359,-0.038263354,-1.2016394,0.4357861,-0.33299628,-0.5666977,-0.39044574,-0.6008961,0.1043442,-0.05337874,0.80458415,0.4268765,-0.0004974214,0.06869813,1.1506759,-0.33547294,0.033739235,0.09363607,0.10884186,-1.3877238,0.0026970701,0.6036721,-0.16317041
107,punct,0.06898071,0.7823533,0.032353815,-0.027093122,0.2901327,-0.17831779,0.11294431,2.28575,-0.35739002,-0.41839528,-0.7530466,-0.15918837,-0.1613379,0.56456023,0.5781352,-0.1804464,0.043627094,-0.052315187,-0.52059865,0.28365135,0.7015528,0.24883595,-0.14924994,0.29835132,-0.13614586,-0.0605221,-0.21161422,-0.21006876,0.11768612,-1.0811068,0.07101798,-0.3710036,-0.6510487,-0.27471775,-0.55293787,-0.36405832,0.038004804,1.028316,-0.09987732,-0.37171745,-0.16499358,0.94611645,-0.84618175,0.2986605,-0.23965743,0.22384395,-0.97241825,-0.57685333,0.32585117,-0.16117772
108,punct,-0.3830657,0.703575,-0.018419866,-0.6030415,0.17442946,-0.18001564,-0.15263209,1.9703038,0.80989784,-0.21167065,-1.1365268,-0.42348722,-0.32296214,0.9732428,0.17358857,0.042693377,0.042686038,-0.6183296,-0.09026528,-0.33857483,0.24984682,0.25825182,-0.14923821,-0.3368687,-0.26099613,-0.41305125,-0.15255894,0.09639394,0.012085772,-0.53485364,0.3800337,-0.31950608,-0.45180905,-0.9822398,-0.65565735,-0.15992707,0.33382064,0.35971943,-0.020171432,0.13738419,-0.24211414,1.2715795,0.12918213,0.05835918,0.0845834,0.39442447,-0.86584324,-0.4481602,1.006645,-0.16348912
109,punct,-0.022403384,0.80929345,-0.031149,0.16307993,1.2993149,-0.1779402,-0.2877667,1.7639313,-0.13138841,-0.025912674,-0.6745693,-0.4235221,-0.5015252,0.78516865,0.6999578,-0.20311226,0.046222817,0.08677079,0.05359143,-0.44797948,0.9194691,0.7251828,-0.14926286,0.47416538,-0.12782022,0.15704586,-0.1778741,-0.35365713,0.05991409,-1.0841618,0.2432619,-0.6682929,-0.6629395,-0.77947086,-0.38129762,-0.24264573,-0.16017014,0.10418914,-0.32861108,-0.195937,-0.5181718,1.0517961,-0.022374978,-0.13062768,-0.28485423,-0.07394368,-1.0097868,-0.08560568,0.1579162,-0.166789
110,punct,-0.03134282,0.49557456,0.07459457,0.41964653,1.05783,-0.18144327,-0.30796057,1.9523357,0.19446543,-0.4537386,-0.2306365,-0.21139295,-0.3438673,0.2372731,0.22944583,0.06378171,0.05275206,-0.08397171,-0.05663013,-0.6720669,0.42053455,-0.121609904,-0.15014637,0.36558688,0.026015036,0.58464396,-0.7266465,0.2448011,-0.41374165,-0.96401423,0.23182698,-1.0732405,-1.0374056,-0.902504,-0.65928155,0.038396467,0.41809878,-0.2525692,-0.23977067,0.08957553,-0.22439596,1.2967689,-0.47667426,-0.006001303,0.29098627,0.35693473,-0.6635973,0.1406942,0.36141562,-0.1625824
111,punct,-0.41131532,0.29245546,0.026706968,0.18509388,0.4587644,-0.1814669,-0.24534155,2.1264057,0.17427419,-0.8210173,-0.08401093,-0.46932667,-0.002550424,0.45746332,0.09567677,0.34573796,0.04920299,0.186403,0.21353038,-0.5938572,0.6210623,-0.04418939,-0.15045954,0.34490827,0.15506056,0.6239784,-0.61650777,0.13826874,-0.35649198,-1.310327,0.24709147,-0.32985297,-0.75482255,-1.1117924,-0.33596164,-0.020762399,-0.23528828,-0.100184776,-0.3331497,-0.015243517,0.11107798,1.1787276,-0.07751424,0.122241095,0.2634271,0.6777252,-1.0972546,-0.15444168,-0.049282238,-0.16294092
112,punct,-0.08564698,0.40478408,0.025567673,-0.18962835,0.8309364,-0.17868935,0.1979982,2.2531009,0.123754986,-0.44535926,-0.34411573,-0.14359768,-0.016314691,1.1659967,-0.10998102,0.14676288,0.042087946,-0.099981,-0.6420805,-0.24955389,0.72092444,-0.2715872,-0.14809339,-0.15205462,-0.09974037,0.3002036,-0.50574684,-0.22247761,0.07323987,-1.2699039,0.07442551,0.09039169,-0.26656765,-0.5599339,-0.71421623,0.21258943,-0.34604177,0.44088456,0.100446425,0.2750988,-0.2997641,1.0130641,-0.2950269,-0.521249,-0.13464224,-0.5713944,-1.0045145,-0.0007167255,0.557333,-0.16345055
113,punct,-0.3781635,0.08314942,0.025443071,-0.29198056,0.637811,-0.17926349,-0.12493798,2.361636,-0.015460611,-0.6995035,-0.6302962,-0.26035693,-0.14730296,0.84866625,-0.2026759,0.33578202,0.0603649,-0.47627163,-0.48446456,-0.49069318,0.48054,0.28448024,-0.14867285,-0.36367673,-0.0051696794,-0.48984087,-0.34952247,0.107988626,0.17949691,-1.0443362,0.2800335,-0.27518415,-0.5363449,-0.5872329,-0.59639406,0.3988992,-0.05359959,0.5904575,-0.11727202,0.22078407,0.3482134,1.1345104,-0.08880356,-0.13510871,-0.02817841,0.15048116,-0.65231764,-0.33982414,0.876647,-0.16531655
114,punct,-0.29326367,0.69400626,-0.044287633,-0.0957869,0.61595476,-0.17082278,0.001150766,2.116456,0.34015796,-0.44676647,-0.8933464,-0.35168305,-0.38578984,1.1696011,-0.11847503,-0.22450414,0.050440796,-0.4630097,-0.1362026,-0.45316803,0.54678214,0.19448948,-0.14487775,-0.2046257,-0.18773443,-0.10951545,-0.8632288,-0.48991108,-0.06508425,-1.003528,0.32797775,-0.4457367,-0.23779203,-0.49623853,-0.37982327,0.014055053,-0.17135555,0.6683108,0.07413968,0.031078642,-0.14503229,1.2628102,0.32612252,0.18873805,0.051765613,-0.08836842,-0.9137838,0.26052466,0.3725093,-0.16621614
115,punct,-0.3452803,0.119863085,0.013717338,-0.07215801,0.48728788,-0.17913386,-0.34836292,1.7373724,-0.19837712,-0.5622384,-1.0794657,-0.50164807,-0.24073802,1.5669887,-0.1906504,0.07079222,0.054785576,0.08506035,-0.30581698,-0.3190077,0.61611086,-0.16177206,-0.14879018,-0.11718585,-0.016960148,-0.19533753,-0.56290734,-0.4138226,0.5687594,-1.2710546,0.29711896,-0.3946406,-0.08870109,-0.123161264,-0.14974722,-0.14991508,0.3329338,0.6209164,0.23199093,-0.32580718,-0.32272777,1.31413,-0.21526118,0.3942695,0.13151602,0.38743496,-0.9549915,-0.25788212,0.36360103,-0.16408227
116,punct,-0.50874066,0.34944502,-0.009013519,-0.24951619,0.36036608,-0.18220027,0.22485691,2.2497892,0.09454369,-0.43630585,-0.8414562,-0.60517687,-0.13715574,1.1229678,0.11593152,-0.17833191,0.0589319,-0.4445097,-0.33243582,-0.4379514,0.6644231,0.07108779,-0.1517569,-0.18850712,-0.131215,-0.018079972,-0.471847,-0.2853643,0.20997958,-1.1008635,-0.12965791,-0.20084596,0.11015665,-0.47435084,-0.25795937,0.13321766,0.46484086,0.31106114,0.057078093,-0.123804696,-0.28489125,1.2830118,0.29294094,-0.59118766,-0.064082935,-0.1425852,-0.9613053,0.27113345,0.69459087,-0.16395941
117,punct,0.105114676,0.6157653,0.03231969,-0.10076555,1.4812931,-0.17843883,-0.48214036,1.550976,0.2629992,-0.016345872,-0.52238756,-0.5220889,-0.4059492,0.5610655,0.6922029,-0.18033414,0.042323917,-0.035285063,-0.5722388,-0.613333,0.5862849,0.47344303,-0.15002753,0.647372,-0.7875661,-0.20790027,0.22911422,-0.0353067,-0.3349657,-0.6780424,0.57797015,-1.2750856,-0.9232226,-0.32590282,0.25485846,-0.6255883,0.61613846,-0.43092683,0.29792204,0.08226985,-0.07138493,0.62851006,-0.3352057,0.21728234,-0.0871919,0.22153641,-0.89903134,-0.035509624,-0.21212108,-0.1645701
