step,timestamp,train_loss_total,train_loss_ce,train_loss_belief_align,train_loss_self_consistency,train_loss_model_align,val_loss,val_ce,train_ppl,train_bpc,val_ppl,val_bpc,beta_mean,beta_std,kl_mean,kl_std,attention_entropy,attention_concentration,rg_modularity,rg_effective_rank,rg_n_clusters,rg_kl_within_mean,rg_kl_within_std,rg_kl_between_mean,rg_kl_between_std,rg_beta_entropy,mu_lr,sigma_lr,phi_lr,ffn_lr,grad_norm_total,grad_norm_mu,grad_norm_ffn,step_time,tokens_per_sec
37000,1767235729.2075598,6.187121391296387,6.187121391296387,0,0,0,,,486.4438074700854,8.926129348601322,,,0,0,0,0,0,0,,,,,,,,,0,0,0,0.000999156892299652,0.44391374943321404,0.0,0.16851784420961863,0.016003847122192383,95976.92281564247
38000,1767235737.9446182,5.851742267608643,5.851742267608643,0,0,0,,,347.8398830130092,8.442279550039327,,,0,0,0,0,0,0,,,,,,,,,0,0,0,0.0009991106688976288,0.445146481199292,0.0,0.1673362458023445,0.015003681182861328,102374.875957413
39000,1767235746.6886778,5.993001461029053,5.993001461029053,0,0,0,,,400.6152382314249,8.646073487866927,,,0,0,0,0,0,0,,,,,,,,,0,0,0,0.00099906325340271,0.4968825677532363,0.0,0.18640889532435956,0.01600337028503418,95979.78254845583
40000,1767235755.4297376,6.064254283905029,6.064254283905029,0,0,0,,,430.2017496576741,8.748869582079438,,,0,0,0,0,0,0,,,,,,,,,0,0,0,0.0009990145564079285,0.4638679537928782,0.0,0.1737348947697182,0.015002965927124023,102379.75660686192
41000,1767235764.196803,5.935919761657715,5.935919761657715,0,0,0,,,378.3878628178831,8.563722003258382,,,0,0,0,0,0,0,,,,,,,,,0,0,0,0.0009989646673202515,0.48499024991056816,0.0,0.18668784062835087,0.015002965927124023,102379.75660686192
42000,1767235772.9268599,5.847420692443848,5.847420692443848,0,0,0,,,346.33991027019,8.436044834980247,,,0,0,0,0,0,0,,,,,,,,,0,0,0,0.0009989135265350343,0.4632390811148601,0.0,0.17502830407160697,0.015003442764282227,102376.50278885728
43000,1767235781.6649184,5.956122398376465,5.956122398376465,0,0,0,,,386.11003684098625,8.592868247065406,,,0,0,0,0,0,0,,,,,,,,,0,0,0,0.000998861163854599,0.45534720223169195,0.0,0.17122363556717418,0.014002799987792969,109692.34734046175
44000,1767235790.3999765,5.754903316497803,5.754903316497803,0,0,0,,,315.73501968099055,8.30257047550683,,,0,0,0,0,0,0,,,,,,,,,0,0,0,0.000998807579278946,0.4724040100249749,0.0,0.17718818378027196,0.015003681182861328,102374.875957413
45000,1767235799.1480372,5.912087917327881,5.912087917327881,0,0,0,,,369.4767876083356,8.529339919628494,,,0,0,0,0,0,0,,,,,,,,,0,0,0,0.0009987527430057525,0.4722168579643435,0.0,0.17759633355311036,0.015003442764282227,102376.50278885728
46000,1767235807.9031003,6.186672210693359,6.186672210693359,0,0,0,,,486.2253554131933,8.92548131797287,,,0,0,0,0,0,0,,,,,,,,,0,0,0,0.0009986966848373412,0.4607999666645611,0.0,0.16810346641951185,0.015003681182861328,102374.875957413
47000,1767235816.6471598,5.837954044342041,5.837954044342041,0,0,0,,,343.0767024063038,8.42238734870993,,,0,0,0,0,0,0,,,,,,,,,0,0,0,0.0009986394047737121,0.4627168744755249,0.0,0.1743424213343603,0.016003847122192383,95976.92281564247
48000,1767235825.4012225,5.864988803863525,5.864988803863525,0,0,0,,,352.47820969147654,8.461390262203201,,,0,0,0,0,0,0,,,,,,,,,0,0,0,0.0009985809028148652,0.44990271903656587,0.0,0.1670523033559953,0.015003442764282227,102376.50278885728
49000,1767235834.1332798,6.197166919708252,6.197166919708252,0,0,0,,,491.3550191166595,8.940621982624227,,,0,0,0,0,0,0,,,,,,,,,0,0,0,0.0009985211491584777,0.44009189344446586,0.0,0.15887378974577032,0.015003681182861328,102374.875957413
50000,1767235842.8683374,5.961482048034668,5.961482048034668,0,0,0,5.569163799285889,5.569163799285889,388.18500695730387,8.600600587048197,262.2147521972656,8.03460499512809,0,0,0,0,0,0,,,,,,,,,0,0,0,0.0009984601736068726,0.4712245853184034,0.0,0.16823879201092407,0.015003442764282227,102376.50278885728
51000,1767235868.2642636,6.024714946746826,6.024714946746826,0,0,0,,,413.5237489310248,8.691826376441261,,,0,0,0,0,0,0,,,,,,,,,0,0,0,0.000998397946357727,0.4232220251290811,0.0,0.16004337543427727,0.015003442764282227,102376.50278885728
52000,1767235877.0293288,6.110229015350342,6.110229015350342,0,0,0,,,450.44186145683835,8.815197099141793,,,0,0,0,0,0,0,,,,,,,,,0,0,0,0.0009983345270156861,0.4295241799465252,0.0,0.15682064211183303,0.016004085540771484,95975.49301313946
53000,1767235885.7943935,6.029912948608398,6.029912948608398,0,0,0,,,415.6788423852556,8.699325507949483,,,0,0,0,0,0,0,,,,,,,,,0,0,0,0.0009982698559761049,0.4602169128450202,0.0,0.17173116378391218,0.015003681182861328,102374.875957413
54000,1767235894.5471835,5.977837562561035,5.977837562561035,0,0,0,,,394.58617699867483,8.624196606746574,,,0,0,0,0,0,0,,,,,,,,,0,0,0,0.0009982039630413056,0.4682110461483777,0.0,0.16527789355552472,0.01400303840637207,109690.47969625253
55000,1767235903.285242,5.759643077850342,5.759643077850342,0,0,0,,,317.2350804817426,8.309408505705134,,,0,0,0,0,0,0,,,,,,,,,0,0,0,0.0009981368482112885,0.46109669957200106,0.0,0.17602884258674958,0.015003442764282227,102376.50278885728
56000,1767235912.0242984,6.2773637771606445,6.2773637771606445,0,0,0,,,532.3833311575166,9.056321591165673,,,0,0,0,0,0,0,,,,,,,,,0,0,0,0.000998068481683731,0.45847958074015066,0.0,0.16217651972703323,0.015003681182861328,102374.875957413
57000,1767235920.7583559,5.854610919952393,5.854610919952393,0,0,0,,,348.8391472943163,8.446418140549689,,,0,0,0,0,0,0,,,,,,,,,0,0,0,0.0009979988932609558,0.461872309611984,0.0,0.16958665138902465,0.015003204345703125,102378.12967200611
58000,1767235929.4884126,6.231416702270508,6.231416702270508,0,0,0,,,508.47533162696857,8.99003397407832,,,0,0,0,0,0,0,,,,,,,,,0,0,0,0.0009979280829429628,0.4329248696377506,0.0,0.1618844871373985,0.015003442764282227,102376.50278885728
59000,1767235938.2384741,6.159670352935791,6.159670352935791,0,0,0,,,473.2720363800736,8.886525871691237,,,0,0,0,0,0,0,,,,,,,,,0,0,0,0.0009978560507297517,0.4411642936079157,0.0,0.16076749445717023,0.015003442764282227,102376.50278885728
60000,1767235946.9755328,5.856807231903076,5.856807231903076,0,0,0,,,349.60614886141815,8.449586748909185,,,0,0,0,0,0,0,,,,,,,,,0,0,0,0.0009977827668190002,0.4452091539477692,0.0,0.16336431768334916,0.016004085540771484,95975.49301313946
61000,1767235955.7135913,6.100514888763428,6.100514888763428,0,0,0,,,446.08739634933863,8.801182576888284,,,0,0,0,0,0,0,,,,,,,,,0,0,0,0.0009977082908153535,0.4438049433318369,0.0,0.16025874848911728,0.015002965927124023,102379.75660686192
62000,1767235964.4486487,6.0666327476501465,6.0666327476501465,0,0,0,,,431.22618673259745,8.752300979929453,,,0,0,0,0,0,0,,,,,,,,,0,0,0,0.0009976325631141662,0.4298361771705045,0.0,0.1569904270170303,0.016003131866455078,95981.21247877
63000,1767235973.189709,5.977357387542725,5.977357387542725,0,0,0,,,394.39675205611167,8.6235038606289,,,0,0,0,0,0,0,,,,,,,,,0,0,0,0.0009975556135177613,0.45893713952761134,0.0,0.17204534735788085,0.016004323959350586,95974.0632532364
64000,1767235981.9237664,5.958576202392578,5.958576202392578,0,0,0,,,387.05863856543584,8.596408337950765,,,0,0,0,0,0,0,,,,,,,,,0,0,0,0.000997477412223816,0.43753931427018405,0.0,0.16802889351495492,0.015003681182861328,102374.875957413
65000,1767235990.654823,6.041452407836914,6.041452407836914,0,0,0,,,420.50333391547105,8.715973428553003,,,0,0,0,0,0,0,,,,,,,,,0,0,0,0.0009973980188369752,0.45264376112682214,0.0,0.16987920780767815,0.015003442764282227,102376.50278885728
66000,1767235999.4148872,6.111433982849121,6.111433982849121,0,0,0,,,450.98495640014914,8.816935499776713,,,0,0,0,0,0,0,,,,,,,,,0,0,0,0.000997317373752594,0.4688296760451174,0.0,0.17440935575777045,0.015003681182861328,102374.875957413
67000,1767236008.1465573,6.002457141876221,6.002457141876221,0,0,0,,,404.4212941333868,8.659715151733366,,,0,0,0,0,0,0,,,,,,,,,0,0,0,0.000997235506772995,0.4449267675509566,0.0,0.16330904585847758,0.016003847122192383,95976.92281564247
68000,1767236016.8806148,6.1020636558532715,6.1020636558532715,0,0,0,,,446.7788171146538,8.803416975488293,,,0,0,0,0,0,0,,,,,,,,,0,0,0,0.0009971524178981781,0.44257987136484217,0.0,0.16545809672767403,0.015003681182861328,102374.875957413
69000,1767236025.6246743,6.008184432983398,6.008184432983398,0,0,0,,,406.7441781818335,8.667977886211418,,,0,0,0,0,0,0,,,,,,,,,0,0,0,0.0009970681071281434,0.4435243566479381,0.0,0.16172422655187496,0.015003442764282227,102376.50278885728
70000,1767236034.3555853,6.123562335968018,6.123562335968018,0,0,0,,,456.4879649620589,8.834433014675495,,,0,0,0,0,0,0,,,,,,,,,0,0,0,0.0009969825446605682,0.4373660162589139,0.0,0.1597994587950024,0.01600360870361328,95978.35266074727
71000,1767236043.0896435,5.787769317626953,5.787769317626953,0,0,0,,,326.2843751813392,8.349986092349706,,,0,0,0,0,0,0,,,,,,,,,0,0,0,0.0009968957901000976,0.4534126120410281,0.0,0.16568746043479476,0.01500391960144043,102373.24917767078
72000,1767236051.8186996,5.907293796539307,5.907293796539307,0,0,0,,,367.70971043515306,8.522423465341395,,,0,0,0,0,0,0,,,,,,,,,0,0,0,0.0009968077838420869,0.44930499878570607,0.0,0.1630655307638332,0.015003442764282227,102376.50278885728
73000,1767236060.5667608,5.93628454208374,5.93628454208374,0,0,0,,,378.52591648179094,8.564248270170022,,,0,0,0,0,0,0,,,,,,,,,0,0,0,0.0009967185854911804,0.4651761045576272,0.0,0.17316065856521665,0.016003847122192383,95976.92281564247
74000,1767236069.3038194,5.963081359863281,5.963081359863281,0,0,0,,,388.80633254486634,8.602907906292172,,,0,0,0,0,0,0,,,,,,,,,0,0,0,0.0009966281354427337,0.4541658349206244,0.0,0.15983981691525856,0.015004158020019531,102371.62244962816
75000,1767236078.0398772,5.806167125701904,5.806167125701904,0,0,0,5.564024257659912,5.564024257659912,332.3428529613251,8.376528518822663,260.8705749511719,8.027190203911852,0,0,0,0,0,0,,,,,,,,,0,0,0,0.0009965364634990693,0.4325088287979152,0.0,0.1653019263293039,0.015003681182861328,102374.875957413
76000,1767236102.6578572,5.776272773742676,5.776272773742676,0,0,0,,,322.55471273649357,8.333400085500497,,,0,0,0,0,0,0,,,,,,,,,0,0,0,0.0009964435696601867,0.4729883958833313,0.0,0.16871978317204914,0.015002727508544922,102381.3835934272
77000,1767236111.403872,6.132243633270264,6.132243633270264,0,0,0,,,460.4681241765161,8.84695747924193,,,0,0,0,0,0,0,,,,,,,,,0,0,0,0.000996349424123764,0.47119300614408605,0.0,0.1588403827259647,0.016004085540771484,95975.49301313946
78000,1767236120.1749384,5.67275857925415,5.67275857925415,0,0,0,,,290.8357222032622,8.184060670450284,,,0,0,0,0,0,0,,,,,,,,,0,0,0,0.0009962540864944457,0.46342966999824314,0.0,0.16641104191608833,0.015003442764282227,102376.50278885728
79000,1767236128.9370024,6.137510776519775,6.137510776519775,0,0,0,,,462.89987431458974,8.854556360687651,,,0,0,0,0,0,0,,,,,,,,,0,0,0,0.0009961575269699097,0.4927657097633334,0.0,0.17771616151456812,0.01600360870361328,95978.35266074727
80000,1767236137.6913006,5.999034881591797,5.999034881591797,0,0,0,,,403.0396247648954,8.654777873792396,,,0,0,0,0,0,0,,,,,,,,,0,0,0,0.0009960597157478333,0.4370251687681467,0.0,0.16309036270694785,0.016003847122192383,95976.92281564247
81000,1767236146.4363606,6.0518574714660645,6.0518574714660645,0,0,0,,,424.9015399871081,8.730984762250912,,,0,0,0,0,0,0,,,,,,,,,0,0,0,0.0009959607124328613,0.4310576908245084,0.0,0.16343825734465522,0.015003204345703125,102378.12967200611
82000,1767236155.1846836,5.912580966949463,5.912580966949463,0,0,0,,,369.65900291555204,8.530051239872462,,,0,0,0,0,0,0,,,,,,,,,0,0,0,0.000995860457420349,0.47375554112706997,0.0,0.16920445967312125,0.015003681182861328,102374.875957413
83000,1767236163.9347613,5.808382034301758,5.808382034301758,0,0,0,,,333.0797778137772,8.379723956475695,,,0,0,0,0,0,0,,,,,,,,,0,0,0,0.000995758980512619,0.486046020712054,0.0,0.17445974542510612,0.015003442764282227,102376.50278885728
84000,1767236172.6848233,5.862744331359863,5.862744331359863,0,0,0,,,351.6879692099467,8.458152172852756,,,0,0,0,0,0,0,,,,,,,,,0,0,0,0.0009956562817096711,0.48700945219799396,0.0,0.1764209228874748,0.016004562377929688,95972.63353593135
85000,1767236181.44268,5.8907036781311035,5.8907036781311035,0,0,0,,,361.659686865602,8.49848898378612,,,0,0,0,0,0,0,,,,,,,,,0,0,0,0.0009955523908138275,0.4398539402425797,0.0,0.15940249782922805,0.01500391960144043,102373.24917767078
86000,1767236190.188958,6.130127429962158,6.130127429962158,0,0,0,,,459.49471034291525,8.843904443223812,,,0,0,0,0,0,0,,,,,,,,,0,0,0,0.0009954472482204438,0.4921625456072011,0.0,0.16776341223528968,0.015004158020019531,102371.62244962816
87000,1767236198.9290166,6.079708576202393,6.079708576202393,0,0,0,,,436.9018525669692,8.771165412937293,,,0,0,0,0,0,0,,,,,,,,,0,0,0,0.000995340883731842,0.4645963360385377,0.0,0.16758099352632833,0.01500391960144043,102373.24917767078
88000,1767236207.6750772,5.965258598327637,5.965258598327637,0,0,0,,,389.65377885885647,8.60604899742753,,,0,0,0,0,0,0,,,,,,,,,0,0,0,0.0009952332973480224,0.4777157591076687,0.0,0.1753058316694632,0.015003681182861328,102374.875957413
89000,1767236216.4241383,6.149049758911133,6.149049758911133,0,0,0,,,468.2722038115037,8.871203593360567,,,0,0,0,0,0,0,,,,,,,,,0,0,0,0.000995124489068985,0.48851341106207036,0.0,0.16382647565046327,0.015003681182861328,102374.875957413
90000,1767236225.1531947,5.890010833740234,5.890010833740234,0,0,0,,,361.40919976446537,8.497489420619305,,,0,0,0,0,0,0,,,,,,,,,0,0,0,0.000995014488697052,0.4606985132507129,0.0,0.16435967762785816,0.015003442764282227,102376.50278885728
91000,1767236233.8992524,5.8948259353637695,5.8948259353637695,0,0,0,,,363.1536181946293,8.504436143852956,,,0,0,0,0,0,0,,,,,,,,,0,0,0,0.0009949032366275787,0.46496173257177986,0.0,0.16798282250704952,0.016003847122192383,95976.92281564247
92000,1767236242.6613169,5.938385009765625,5.938385009765625,0,0,0,,,379.32183354251873,8.567278604478226,,,0,0,0,0,0,0,,,,,,,,,0,0,0,0.0009947907626628877,0.4486730422370136,0.0,0.1711773050196108,0.01400303840637207,109690.47969625253
93000,1767236251.3943741,5.825746059417725,5.825746059417725,0,0,0,,,338.9138886793019,8.404774949400371,,,0,0,0,0,0,0,,,,,,,,,0,0,0,0.0009946770668029785,0.48870283947507,0.0,0.1755566471628554,0.015003442764282227,102376.50278885728
94000,1767236260.1434355,5.934798717498779,5.934798717498779,0,0,0,,,377.9639109932171,8.56210467840967,,,0,0,0,0,0,0,,,,,,,,,0,0,0,0.0009945621788501739,0.4750075224312954,0.0,0.16935152289299443,0.015003204345703125,102378.12967200611
95000,1767236268.878493,5.908780574798584,5.908780574798584,0,0,0,,,368.25681985276447,8.524568432962957,,,0,0,0,0,0,0,,,,,,,,,0,0,0,0.000994446039199829,0.46709300787554003,0.0,0.16824310006419876,0.015003204345703125,102378.12967200611
96000,1767236277.625554,5.8928751945495605,5.8928751945495605,0,0,0,,,362.44589013123044,8.501621819754236,,,0,0,0,0,0,0,,,,,,,,,0,0,0,0.0009943286776542663,0.4855474473151899,0.0,0.17727292807408024,0.015003442764282227,102376.50278885728
97000,1767236286.3786163,5.988008499145508,5.988008499145508,0,0,0,,,398.6199669188928,8.638870166518188,,,0,0,0,0,0,0,,,,,,,,,0,0,0,0.0009942101240158082,0.4357145955387226,0.0,0.16162816831817323,0.015003681182861328,102374.875957413
98000,1767236295.1206768,5.815134048461914,5.815134048461914,0,0,0,,,335.3363468099273,8.389465053820565,,,0,0,0,0,0,0,,,,,,,,,0,0,0,0.0009940903186798095,0.5111981870380934,0.0,0.1873660088890399,0.01600480079650879,95971.20386122243
99000,1767236303.889742,5.880314350128174,5.880314350128174,0,0,0,,,357.9217367703377,8.483500351798124,,,0,0,0,0,0,0,,,,,,,,,0,0,0,0.0009939693212509156,0.4749249796330158,0.0,0.16790377848823373,0.016003847122192383,95976.92281564247
100000,1767236312.6398032,5.957751274108887,5.957751274108887,0,0,0,5.525221729278565,5.525221729278565,386.73947460882306,8.595218218006794,250.94200134277344,7.971209988642128,0,0,0,0,0,0,,,,,,,,,0,0,0,0.0009938471019268035,0.4386571937392903,0.0,0.16391410206773516,0.014003276824951172,109688.61211564
101000,1767236337.4547217,5.978579044342041,5.978579044342041,0,0,0,,,394.87886395757005,8.62526633883494,,,0,0,0,0,0,0,,,,,,,,,0,0,0,0.0009937236607074737,0.45161019731753477,0.0,0.1601834538036462,0.015002965927124023,102379.75660686192
102000,1767236346.2217875,5.859646320343018,5.859646320343018,0,0,0,,,350.6001219582939,8.453682687722134,,,0,0,0,0,0,0,,,,,,,,,0,0,0,0.000993598997592926,0.47033136309684725,0.0,0.1658259205653924,0.015003442764282227,102376.50278885728
103000,1767236355.099879,6.242505073547363,6.242505073547363,0,0,0,,,514.144869771168,9.006031112330975,,,0,0,0,0,0,0,,,,,,,,,0,0,0,0.0009934731125831604,0.48649954702939374,0.0,0.1652723389676295,0.015003442764282227,102376.50278885728
104000,1767236363.8496797,5.974632740020752,5.974632740020752,0,0,0,,,393.3236225366738,8.61957302516078,,,0,0,0,0,0,0,,,,,,,,,0,0,0,0.0009933460056781769,0.46407625540294645,0.0,0.15962269080260938,0.01500391960144043,102373.24917767078
