step,epoch,train_loss,train_ce,train_ppl,train_bpc,val_loss,val_ppl,val_bpc,grad_norm_total,grad_norm_mu,grad_norm_sigma,grad_norm_phi,lr_current,tokens_per_sec,step_time,beta_loss
25,1.2838050255523417e-06,11.25078296661377,10.819731712341309,49997.671450774375,15.609573285143858,,,,0.49779012463426087,0.4942609965801239,0.05802910774946213,0.004027322866022587,0.005,2454.9216720649315,0.31284093856811523,0
50,2.5676100511046835e-06,10.940240859985352,10.254998207092285,28424.25778955078,14.79483505769725,,,,0.5641072136099805,0.5224562287330627,0.18044528365135193,0.027010120451450348,0.01,2506.168096791536,0.3064439296722412,0
75,3.851415076657025e-06,9.861322402954102,8.144078254699707,3442.930422359591,11.749421310666913,,,,0.8552846997480446,0.805080771446228,0.2774587869644165,0.05802001431584358,0.009999998509883881,2426.421871068922,0.3165154457092285,0
100,5.135220102209367e-06,9.944670677185059,7.914174556732178,2735.787360843398,11.417740385727123,,,,1.0041047602944386,0.9208503365516663,0.3412354588508606,0.05546603724360466,0.009999993741512298,2586.1436016092216,0.2969672679901123,0
125,6.419025127761709e-06,10.096335411071777,7.738138198852539,2294.1970657324005,11.163773605198013,,,,1.0372234741210384,0.9322842359542847,0.35359886288642883,0.06079763174057007,0.009999985992908479,2456.8371118892373,0.31259703636169434,0
150,7.70283015331405e-06,9.975399017333984,7.657859802246094,2117.221303928842,11.047956360523377,,,,0.8880110406730701,0.799643874168396,0.31301945447921753,0.06590396910905838,0.009999975264072418,2586.0647056981766,0.29697632789611816,0
175,8.986635178866393e-06,10.11683177947998,7.54430627822876,1889.9511822613651,10.884133254548104,,,,0.9622750542093399,0.8684841394424438,0.39016488194465637,0.07884912192821503,0.00999996155500412,2456.8333642227426,0.31259751319885254,0
200,1.0270440204418734e-05,10.213333129882812,7.465267181396484,1746.3220706659001,10.770103941511838,,,,1.006952429088213,0.9238899350166321,0.3327118456363678,0.08504575490951538,0.00999994456768036,2456.8371118892373,0.31259703636169434,0
225,1.1554245229971075e-05,9.541182518005371,7.069014072418213,1174.9890089133517,10.198431546252051,,,,0.8921816272127003,0.8155027627944946,0.34850573539733887,0.08951172232627869,0.009999924302101136,2456.8314903937826,0.31259775161743164,0
250,1.2838050255523418e-05,10.320464134216309,7.414778232574463,1660.3409180344006,10.69726378542661,,,,0.9428999839617146,0.8628711700439453,0.3614460527896881,0.08889035880565643,0.009999901354312897,2456.8296165676807,0.31259799003601074,0
275,1.4121855281075759e-05,10.10401439666748,7.228764057159424,1378.5176817132453,10.428902057020284,,,,1.0330207269783718,0.9449554085731506,0.36798861622810364,0.11119560152292252,0.009999875128269196,2456.8314903937826,0.31259775161743164,0
300,1.54056603066281e-05,10.376893043518066,7.179696559906006,1312.5099296778592,10.358112622063945,,,,0.8924019646529893,0.7962177991867065,0.3632391691207886,0.10205402970314026,0.009999845623970032,2586.139449072836,0.2969677448272705,0
325,1.668946533218044e-05,11.095559120178223,7.469579696655273,1753.8693734747455,10.77632558588945,,,,1.1247522451312142,1.0037386417388916,0.46427685022354126,0.11753871291875839,0.009999813139438629,2456.8352380545607,0.31259727478027344,0
350,1.7973270357732785e-05,11.095025062561035,7.0710272789001465,1177.3568871164193,10.201335989259823,,,,1.2166783057791026,1.0609534978866577,0.45165035128593445,0.13599525392055511,0.009999777674674987,2456.8314903937826,0.31259775161743164,0
375,1.9257075383285127e-05,10.201323509216309,7.114394664764404,1229.539102543267,10.263901901782505,,,,1.0518704906977177,0.9542855024337769,0.357683002948761,0.11156030744314194,0.009999739229679108,2439.740116563093,0.3147876262664795,0
400,2.0540880408837468e-05,11.395759582519531,7.428531169891357,1683.3332260882737,10.717105079891352,,,,1.1340044271103622,1.0396571159362793,0.4267585873603821,0.12753646075725555,0.009999697506427764,2456.8314903937826,0.31259775161743164,0
425,2.182468543438981e-05,10.171561241149902,6.836410999298096,931.1412639177303,9.862856246166126,,,,1.014953617655858,0.9243276119232178,0.3971996605396271,0.12508976459503174,0.009999652802944183,2456.8352380545607,0.31259727478027344,0
450,2.310849045994215e-05,9.478652954101562,6.8210601806640625,916.9566346351837,9.84070969624922,,,,0.9578667429858901,0.8375119566917419,0.3661153316497803,0.11333205550909042,0.009999604821205139,2456.8333642227426,0.31259751319885254,0
475,2.439229548549449e-05,9.448923110961914,6.883790493011475,976.3200893168524,9.931210406786247,,,,0.8424290000023977,0.760644257068634,0.33609065413475037,0.10405804961919785,0.009999553859233857,2456.8333642227426,0.31259751319885254,0
500,2.5676100511046835e-05,10.79223918914795,7.198880672454834,1337.9323414144933,10.385789446101995,13.356764984130859,973.7332153320312,9.927383036080887,1.0090708080452326,0.9053465723991394,0.4165492653846741,0.11974819749593735,0.009999499917030334,2456.8371118892373,0.31259703636169434,0
525,2.6959905536599176e-05,11.073558807373047,7.152628421783447,1277.4592480238919,10.319061553428433,,,,1.1542407357895013,1.0627249479293823,0.42926666140556335,0.13322362303733826,0.00999944269657135,2456.8314903937826,0.31259775161743164,0
550,2.8243710562151518e-05,11.559377670288086,7.113272190093994,1228.1597503331682,10.262282513141981,,,,1.3082361707999266,1.1948004961013794,0.49726805090904236,0.1520591378211975,0.009999382495880128,2456.8333642227426,0.31259751319885254,0
575,2.952751558770386e-05,11.4212646484375,7.014446258544922,1112.5903881830077,10.119706831784903,,,,1.1561985196929938,1.0474538803100586,0.44227075576782227,0.15383344888687134,0.009999319314956664,2456.8352380545607,0.31259727478027344,0
