step,epoch,train_loss,train_ce,train_ppl,train_bpc,val_loss,val_ppl,val_bpc,grad_norm_total,grad_norm_mu,grad_norm_sigma,grad_norm_phi,lr_current,tokens_per_sec,step_time,beta_loss,attention_entropy,attention_concentration
50,8.558709253525812e-07,3900.17919921875,10.671550750732422,43111.7452570788,15.39579334667656,,,,3558.1840663195285,3339.628173828125,77.79656982421875,480.9211730957031,0.0025,1213.249775991991,0.42200708389282227,0,1.0379109382629395,0.5796384215354919
100,1.7117418507051624e-06,1427.4453125,9.706401824951172,16422.40475280688,14.00337777773264,,,,1236.7453222096674,1122.2674560546875,40.4216194152832,228.44334411621094,0.005,1213.2511468771045,0.42200660705566406,0,1.6504042148590088,0.3949396014213562
150,2.5676127760577435e-06,409.9652099609375,8.776718139648438,6481.57062027018,12.66212773535101,,,,246.6913316319291,217.78997802734375,8.736019134521484,84.96243286132812,0.004999999254941941,1213.249775991991,0.42200708389282227,0,2.383769989013672,0.22526401281356812
200,3.4234837014103248e-06,318.7607727050781,7.797311782836914,2434.049920122412,11.249143041363899,,,,146.28539918992826,131.86331176757812,3.6197710037231445,54.12379837036133,0.004999996870756149,1213.249090550596,0.42200732231140137,0,2.667283296585083,0.19287171959877014
250,4.279354626762906e-06,239.08839416503906,7.559737682342529,1919.3419700428271,10.906396064736994,,,,124.99099581169669,114.5700454711914,4.030787467956543,46.9408073425293,0.004999992996454239,1169.9197573303727,0.4376368522644043,0,2.756927251815796,0.16653016209602356
300,5.135225552115487e-06,229.2721405029297,7.77353572845459,2376.860381721932,11.214841445614613,,,,143.70475154103914,135.8603973388672,5.2265119552612305,43.93766784667969,0.004999987632036209,1169.8936263056194,0.43764662742614746,0,2.785598039627075,0.1679101139307022
350,5.991096477468068e-06,178.7225341796875,7.5743560791015625,1947.6057547633814,10.927485953246997,,,,120.22073856987846,112.45047760009766,8.889348030090332,35.674373626708984,0.00499998077750206,1129.576211338349,0.45326733589172363,0,2.804185390472412,0.16168072819709778
400,6.8469674028206495e-06,152.53665161132812,7.794338226318359,2426.822885439133,11.244853106120777,,,,174.03426800091117,170.3539276123047,6.451348304748535,31.572328567504883,0.00499997228384018,1129.57680549565,0.45326709747314453,0,2.752141237258911,0.16173279285430908
450,7.702838328173231e-06,130.1966094970703,7.408048629760742,1649.2049953156184,10.687555020820104,,,,93.80795395287939,86.2455062866211,5.826891899108887,27.90625,0.004999962151050568,1213.2484051099757,0.42200756072998047,0,2.7377288341522217,0.16116119921207428
500,8.558709253525812e-06,126.16242980957031,7.522721290588379,1849.5937337698635,10.852992699921677,,,,131.00261478269502,125.66777801513672,6.355240821838379,26.62181282043457,0.0049999506771564485,1169.9172079107163,0.4376378059387207,0,2.839386463165283,0.15339887142181396
550,9.414580178878393e-06,113.09829711914062,7.208293914794922,1350.5860857234109,10.399369884144726,,,,80.53012567413026,74.20487976074219,4.787567138671875,24.03312110900879,0.004999937564134598,1213.2532032105835,0.42200589179992676,0,2.7008676528930664,0.15288101136684418
600,1.0270451104230974e-05,118.71414184570312,7.128612041473389,1247.1447798583138,10.284413240655008,,,,85.15870349524924,81.02103424072266,7.22761344909668,21.859376907348633,0.004999922811985016,1169.8974502851086,0.43764519691467285,0,2.7641873359680176,0.1520533561706543
650,1.1126322029583555e-05,117.84062194824219,7.367502212524414,1583.673159722183,10.629058905747439,,,,100.7604690370552,95.4061508178711,6.740533351898193,24.361591339111328,0.004999906569719314,1213.2484051099757,0.42200756072998047,0,2.7162487506866455,0.16193915903568268
700,1.1982192954936136e-05,116.20169830322266,7.1326494216918945,1252.1901557189892,10.29023794907443,,,,100.383645339484,93.73278045654297,7.871354579925537,21.352249145507812,0.004999888837337494,1169.9172079107163,0.4376378059387207,0,2.774928569793701,0.1522594690322876
750,1.2838063880288718e-05,103.41018676757812,7.0929059982299805,1203.399801973,10.232900309137976,,,,64.04156885661074,60.083248138427734,7.2906813621521,17.89537239074707,0.004999869614839554,1169.9203946870227,0.4376366138458252,0,2.8059134483337402,0.15066128969192505
800,1.3693934805641299e-05,102.72000122070312,7.008404731750488,1105.8889075127702,10.110990751039175,,,,76.09966283420827,67.67945861816406,7.235451698303223,19.46483612060547,0.004999848753213882,1169.9203946870227,0.4376366138458252,0,2.651721477508545,0.155552476644516
850,1.454980573099388e-05,103.75125122070312,7.005522727966309,1102.706319814198,10.106832898471916,,,,111.45073663085027,109.50154113769531,6.174759387969971,18.38579559326172,0.004999826401472091,1213.249775991991,0.42200708389282227,0,2.6506104469299316,0.15640687942504883
900,1.5405676656346462e-05,102.86994934082031,7.153364181518555,1278.3994969580654,10.320123030349558,,,,74.36912987768837,70.93932342529297,7.612968921661377,17.73001480102539,0.0049998024106025695,1170.3463041571997,0.43747735023498535,0,2.726005792617798,0.15333601832389832
950,1.626154758169904e-05,109.17047119140625,7.189767837524414,1325.7953699394463,10.37264240433944,,,,108.45593653517984,101.42381286621094,7.598230838775635,18.041624069213867,0.004999776929616929,1213.2504614341606,0.42200684547424316,0,2.7720587253570557,0.15400663018226624
1000,1.7117418507051624e-05,100.8062744140625,6.961028099060059,1054.7173539418873,10.042640718002675,113.34689025878906,1233.2718505859375,10.268275351800886,65.97194149923969,60.925506591796875,8.248438835144043,16.072317123413086,0.004999749958515167,1169.9197573303727,0.4376368522644043,0,2.6690120697021484,0.16035261750221252
