step,epoch,train_loss,train_ce,train_ppl,train_bpc,val_loss,val_ppl,val_bpc,grad_norm_total,grad_norm_mu,grad_norm_sigma,grad_norm_phi,lr_current,tokens_per_sec,step_time,beta_loss
1000,2.5676099851784714e-05,7.450911521911621,7.450911521911621,1721.4315530282975,10.749393102764335,,,,1.2525681240007502,0.0,0.0,0.0,0.0,24566.628574914965,0.01563096046447754,0
2000,5.135219970356943e-05,7.101408004760742,7.101408004760742,1213.6747318160296,10.245166111797511,,,,1.280203527035503,0.0,0.0,0.0,0.0,24569.25185343381,0.015629291534423828,0
3000,7.702829955535414e-05,6.092867851257324,6.092867851257324,442.68915908230196,8.790150233800736,,,,1.4018521202251426,0.0,0.0,0.0,0.0,24568.502288120082,0.01562976837158203,0
4000,0.00010270439940713886,7.016386032104492,7.016386032104492,1114.7506561385942,10.122505333479742,,,,1.2733515898921646,0.0,0.0,0.0,0.0,24568.127522613908,0.015630006790161133,0
5000,0.00012838049925892358,6.855021953582764,6.855021953582764,948.6329550685517,9.889706177618827,,,,1.386048371685054,0.0,0.0,0.0,0.0,24568.877065059874,0.01562952995300293,0
6000,0.00015405659911070827,6.7056169509887695,6.7056169509887695,816.9819086575093,9.674160321292469,,,,1.1847585856562919,0.0,0.0,0.0,0.0,0,0.0,0
7000,0.000179732698962493,7.011575222015381,7.011575222015381,1109.4006816091867,10.115564801621522,,,,1.4136345593664428,0.0,0.0,0.0,0.0,24568.502288120082,0.01562976837158203,0
8000,0.00020540879881427771,6.826000213623047,6.826000213623047,921.497637749913,9.847836657300975,,,,1.356046071717657,0.0,0.0,0.0,0.0,0,0.0,0
9000,0.00023108489866606244,7.018655776977539,7.018655776977539,1117.2837293525824,10.12577988315217,,,,1.49396624426891,0.0,0.0,0.0,0.0,0,0.0,0
10000,0.00025676099851784716,6.515175819396973,6.515175819396973,675.3126841548856,9.399411845163701,,,,1.27046074880317,0.0,0.0,0.0,0.0,24567.003294691884,0.015630722045898438,0
11000,0.00028243709836963185,6.538548469543457,6.538548469543457,691.2824319344471,9.433131451622467,,,,1.3681259859123085,0.0,0.0,0.0,0.0,24568.502288120082,0.01562976837158203,0
12000,0.00030811319822141654,6.631340026855469,6.631340026855469,758.4978974916438,9.56700137119287,,,,1.4886621945896785,0.0,0.0,0.0,0.0,24569.25185343381,0.015629291534423828,0
13000,0.0003337892980732013,6.530304908752441,6.530304908752441,685.6072272691512,9.421238507350003,,,,1.4710945222235021,0.0,0.0,0.0,0.0,24568.502288120082,0.01562976837158203,0
14000,0.000359465397924986,6.403963088989258,6.403963088989258,604.2349358761529,9.23896579052077,,,,1.3852203799721048,0.0,0.0,0.0,0.0,30359.13322777652,0.012648582458496094,0
15000,0.0003851414977767707,6.766930103302002,6.766930103302002,868.641158023724,9.762616502076039,,,,1.4467615745060505,0.0,0.0,0.0,0.0,24568.127522613908,0.015630006790161133,0
16000,0.00041081759762855543,7.101657390594482,7.101657390594482,1213.9774428452654,10.245525899503116,,,,1.6978322524110643,0.0,0.0,0.0,0.0,24567.003294691884,0.015630722045898438,0
17000,0.0004364936974803401,6.176394939422607,6.176394939422607,481.25387591677816,8.910654349676685,,,,1.5333449413923728,0.0,0.0,0.0,0.0,24569.626653242416,0.015629053115844727,0
18000,0.00046216979733212487,6.366393089294434,6.366393089294434,581.954979131058,9.184763738274848,,,,1.4185383105478622,0.0,0.0,0.0,0.0,24568.502288120082,0.01562976837158203,0
19000,0.00048784589718390956,6.248027801513672,6.248027801513672,516.9922073204401,9.013998724580148,,,,1.5243526381877932,0.0,0.0,0.0,0.0,0,0.0,0
20000,0.0005135219970356943,6.594178199768066,6.594178199768066,730.8280451812053,9.513388187543502,,,,1.4984793703055257,0.0,0.0,0.0,0.0,0,0.0,0
21000,0.000539198096887479,6.408726692199707,6.408726692199707,607.1201378794262,9.245838217249247,,,,1.460593645336998,0.0,0.0,0.0,0.0,24568.877065059874,0.01562952995300293,0
22000,0.0005648741967392637,6.726232051849365,6.726232051849365,833.9988736759364,9.703901625071477,,,,1.3926411095456352,0.0,0.0,0.0,0.0,24567.003294691884,0.015630722045898438,0
23000,0.0005905502965910484,6.376358985900879,6.376358985900879,587.7836781468756,9.199141487886978,,,,1.6489230561213306,0.0,0.0,0.0,0.0,24567.378025900332,0.015630483627319336,0
