step,timestamp,train_loss_total,train_loss_ce,train_loss_belief_align,train_loss_self_consistency,train_loss_model_align,val_loss,val_ce,train_ppl,train_bpc,val_ppl,val_bpc,beta_mean,beta_std,kl_mean,kl_std,attention_entropy,attention_concentration,rg_modularity,rg_effective_rank,rg_n_clusters,rg_kl_within_mean,rg_kl_within_std,rg_kl_between_mean,rg_kl_between_std,rg_beta_entropy,mu_lr,sigma_lr,phi_lr,ffn_lr,grad_norm_total,grad_norm_mu,grad_norm_ffn,step_time,tokens_per_sec
50,1769115876.7534807,3220.447509765625,10.566974639892578,3196.76904296875,13.111628532409668,0.0,,,38831.018025934194,15.244921910172463,,,0.0039062583819031715,0,41.04069519042969,0,1.1362254619598389,0.5405464172363281,,,,,,,,,0.0025,0,0.0005,0.0025,2304.0132712715613,2062.621826171875,0.2961740791797638,0.5001559257507324,1023.6807636168454
100,1769115901.1622922,1127.7354736328125,9.28759479522705,1114.106689453125,4.341212749481201,0.0,,,10803.168991679198,13.399166952860215,,,0.003906257916241884,0,22.017986297607422,0,1.70829439163208,0.3587931990623474,,,,,,,,,0.005,0,0.001,0.005,783.0492687327692,655.444580078125,0.0011941082775592804,0.4845263957977295,1056.7019762814732
150,1769115925.5581694,373.29449462890625,7.702479362487793,364.37078857421875,1.2212324142456055,0.0,,,2213.8300802921513,11.112328778810724,,,0.003906254656612873,0,7.962258338928223,0,2.2216780185699463,0.25777530670166016,,,,,,,,,0.004999998658895492,0,0.0009999997317790986,0.004999998658895492,139.61122513274316,102.49551391601562,6.6356733441352844e-09,0.5001561641693115,1023.6802756402282
200,1769115949.9035842,371.6279602050781,7.687540054321289,363.1683349609375,0.7721024751663208,0.0,,,2181.0028093907877,11.090775913004597,,,0.003906254656612873,0,7.15312385559082,0,2.3926897048950195,0.23512649536132812,,,,,,,,,0.0049999944865703584,0,0.0009999988973140718,0.0049999944865703584,129.384941827672,99.54537963867188,3.166496753692627e-08,0.5001561641693115,1023.6802756402282
250,1769115974.2495081,287.54193115234375,7.333482265472412,279.6632080078125,0.545229971408844,0.0,,,1530.7028155335202,10.57997849684421,,,0.003906254656612873,0,7.116359233856201,0,2.385439872741699,0.2182670384645462,,,,,,,,,0.004999987632036209,0,0.0009999975264072419,0.004999987632036209,113.18208928813665,91.34812927246094,3.4458935260772705e-08,0.4845256805419922,1056.703536182592
300,1769115998.6747367,261.62847900390625,7.543489933013916,253.5907745361328,0.49418768286705017,0.0,,,1888.4089592362784,10.882955517354995,,,0.003906254656612873,0,7.101091384887695,0,2.3744349479675293,0.22239181399345398,,,,,,,,,0.0049999780952930456,0,0.0009999956190586091,0.0049999780952930456,138.8607138329882,125.71607971191406,2.7474015951156616e-08,0.4845268726348877,1056.7009363499526
350,1769116023.1008036,238.8529815673828,7.403374671936035,231.01284790039062,0.4367462694644928,0.0,,,1641.5146668588116,10.680811925045075,,,0.003906254656612873,0,6.874157905578613,0,2.456700325012207,0.2012329250574112,,,,,,,,,0.004999965727329254,0,0.0009999931454658508,0.004999965727329254,127.66005878376983,114.90082550048828,1.862645149230957e-08,0.5013120174407959,1021.3200206405711
400,1769116047.5752084,212.5891571044922,7.6589555740356445,204.54443359375,0.38577792048454285,0.0,,,2119.5425668608773,11.04953722505011,,,0.00390625512227416,0,6.930142879486084,0,2.4037928581237793,0.20790764689445496,,,,,,,,,0.004999950528144836,0,0.0009999901056289672,0.004999950528144836,171.50092310572975,162.8740997314453,3.5390257835388184e-08,0.5001568794250488,1023.6788117131675
450,1769116071.9659238,183.28793334960938,7.237954139709473,175.7259979248047,0.3239748477935791,0.0,,,1391.2447649026574,10.4421605435406,,,0.003906254656612873,0,7.2889018058776855,0,2.3452281951904297,0.20824779570102692,,,,,,,,,0.004999932795763016,0,0.0009999865591526031,0.004999932795763016,81.17902458894848,64.3349609375,1.3969838619232178e-08,0.4845271110534668,1056.7004163849597
500,1769116096.3880904,191.28305053710938,7.441056728363037,183.5068359375,0.3351547122001648,0.0,,,1704.5505166487396,10.735175640982808,,,0.003906254656612873,0,7.207736968994141,0,2.3690314292907715,0.20351949334144592,,,,,,,,,0.004999912232160568,0,0.0009999824464321137,0.004999912232160568,92.2681995542278,77.4944076538086,6.51925802230835e-09,0.4845261573791504,1056.702496248001
